# Tilt	Rotation	mrd
49.19	27.00	0.00
49.19	33.00	0.00
49.19	54.79	0.00
49.19	65.21	0.00
49.19	87.00	0.00
49.19	93.00	0.00
49.19	114.79	0.00
49.19	125.21	0.00
49.19	147.00	0.00
49.19	153.00	0.00
49.19	174.79	0.00
49.19	185.21	0.00
49.19	207.00	0.00
49.19	213.00	0.00
49.19	234.79	0.00
49.19	245.21	0.00
49.19	267.00	0.00
49.19	273.00	0.00
49.19	294.79	0.00
49.19	305.21	0.00
49.19	327.00	0.00
49.19	333.00	0.00
49.19	354.79	0.00
49.77	21.05	0.00
49.77	38.95	0.00
49.77	81.05	0.00
49.77	98.95	0.00
49.77	141.05	0.00
49.77	158.95	0.00
49.77	201.05	0.00
49.77	218.95	0.00
49.77	261.05	0.00
49.77	278.95	0.00
49.77	321.05	0.00
49.77	338.95	0.00
50.90	15.30	0.00
50.90	44.70	0.00
50.90	135.30	0.00
50.90	164.70	0.00
50.90	195.30	0.00
50.90	224.70	0.00
50.90	315.30	0.00
50.90	344.70	0.00
50.90	75.30	0.00
50.90	104.70	0.00
50.90	255.30	0.00
50.90	284.70	0.00
51.74	0.00	0.00
51.74	60.00	0.00
51.74	120.00	0.00
51.74	180.00	0.00
51.74	240.00	0.00
51.74	300.00	0.00
52.57	9.83	0.00
52.57	50.17	0.00
52.57	129.83	0.00
52.57	170.17	0.00
52.57	189.83	0.00
52.57	230.17	0.00
52.57	309.83	0.00
52.57	350.17	0.00
52.57	69.83	0.00
52.57	110.17	0.00
52.57	249.83	0.00
52.57	290.17	0.00
53.93	30.00	0.00
53.93	90.00	0.00
53.93	150.00	0.00
53.93	210.00	0.00
53.93	270.00	0.00
53.93	330.00	0.00
54.20	35.50	0.00
54.20	144.50	0.00
54.20	215.50	0.00
54.20	324.50	0.00
54.20	24.50	0.00
54.20	84.50	0.00
54.20	95.50	0.00
54.20	155.50	0.00
54.20	204.50	0.00
54.20	264.50	0.00
54.20	275.50	0.00
54.20	335.50	0.00
54.74	4.72	0.00
54.74	55.28	0.00
54.74	124.72	0.00
54.74	175.28	0.00
54.74	184.72	0.00
54.74	235.28	0.00
54.74	304.72	0.00
54.74	355.28	0.00
54.74	64.72	0.00
54.74	115.28	0.00
54.74	244.72	0.00
54.74	295.28	0.00
55.00	19.11	0.00
55.00	160.89	0.00
55.00	199.11	0.00
55.00	340.89	0.00
55.00	40.89	0.00
55.00	79.11	0.00
55.00	100.89	0.00
55.00	139.11	0.00
55.00	220.89	0.00
55.00	259.11	0.00
55.00	280.89	0.00
55.00	319.11	0.00
56.32	13.90	0.00
56.32	166.10	0.00
56.32	193.90	0.00
56.32	346.10	0.00
56.32	46.10	0.00
56.32	73.90	0.00
56.32	106.10	0.00
56.32	133.90	0.00
56.32	226.10	0.00
56.32	253.90	0.00
56.32	286.10	0.00
56.32	313.90	0.00
57.37	0.00	0.00
57.37	60.00	0.00
57.37	120.00	0.00
57.37	180.00	0.00
57.37	240.00	0.00
57.37	300.00	0.00
58.14	51.05	0.00
58.14	128.95	0.00
58.14	231.05	0.00
58.14	308.95	0.00
58.14	8.95	0.00
58.14	68.95	0.00
58.14	111.05	0.00
58.14	171.05	0.00
58.14	188.95	0.00
58.14	248.95	0.00
58.14	291.05	0.00
58.14	351.05	0.00
58.91	27.46	0.00
58.91	152.54	0.00
58.91	207.46	0.00
58.91	332.54	0.00
58.91	32.54	0.00
58.91	87.46	0.00
58.91	92.54	0.00
58.91	147.46	0.00
58.91	212.54	0.00
58.91	267.46	0.00
58.91	272.54	0.00
58.91	327.46	0.00
59.42	22.41	0.00
59.42	37.59	0.00
59.42	142.41	0.00
59.42	157.59	0.00
59.42	202.41	0.00
59.42	217.59	0.00
59.42	322.41	0.00
59.42	337.59	0.00
59.42	82.41	0.00
59.42	97.59	0.00
59.42	262.41	0.00
59.42	277.59	0.00
60.42	42.52	0.00
60.42	137.48	0.00
60.42	222.52	0.00
60.42	317.48	0.00
60.42	4.31	0.00
60.42	17.48	0.00
60.42	55.69	0.00
60.42	64.31	0.00
60.42	77.48	0.00
60.42	102.52	0.00
60.42	115.69	0.00
60.42	124.31	0.00
60.42	162.52	0.00
60.42	175.69	0.00
60.42	184.31	0.00
60.42	197.48	0.00
60.42	235.69	0.00
60.42	244.31	0.00
60.42	257.48	0.00
60.42	282.52	0.00
60.42	295.69	0.00
60.42	304.31	0.00
60.42	342.52	0.00
60.42	355.69	0.00
61.92	47.27	0.00
61.92	72.73	0.00
61.92	107.27	0.00
61.92	132.73	0.00
61.92	227.27	0.00
61.92	252.73	0.00
61.92	287.27	0.00
61.92	312.73	0.00
61.92	12.73	0.00
61.92	167.27	0.00
61.92	192.73	0.00
61.92	347.27	0.00
63.15	0.00	0.00
63.15	60.00	0.00
63.15	120.00	0.00
63.15	180.00	0.00
63.15	240.00	0.00
63.15	300.00	0.00
63.88	8.21	0.00
63.88	30.00	0.00
63.88	51.79	0.00
63.88	68.21	0.00
63.88	90.00	0.00
63.88	111.79	0.00
63.88	128.21	0.00
63.88	150.00	0.00
63.88	171.79	0.00
63.88	188.21	0.00
63.88	210.00	0.00
63.88	231.79	0.00
63.88	248.21	0.00
63.88	270.00	0.00
63.88	291.79	0.00
63.88	308.21	0.00
63.88	330.00	0.00
63.88	351.79	0.00
64.12	34.72	0.00
64.12	145.28	0.00
64.12	214.72	0.00
64.12	325.28	0.00
64.12	25.28	0.00
64.12	85.28	0.00
64.12	94.72	0.00
64.12	154.72	0.00
64.12	205.28	0.00
64.12	265.28	0.00
64.12	274.72	0.00
64.12	334.72	0.00
64.85	20.63	0.00
64.85	39.37	0.00
64.85	80.63	0.00
64.85	99.37	0.00
64.85	140.63	0.00
64.85	159.37	0.00
64.85	200.63	0.00
64.85	219.37	0.00
64.85	260.63	0.00
64.85	279.37	0.00
64.85	320.63	0.00
64.85	339.37	0.00
66.05	16.10	0.00
66.05	43.90	0.00
66.05	76.10	0.00
66.05	103.90	0.00
66.05	136.10	0.00
66.05	163.90	0.00
66.05	196.10	0.00
66.05	223.90	0.00
66.05	256.10	0.00
66.05	283.90	0.00
66.05	316.10	0.00
66.05	343.90	0.00
66.28	3.96	0.00
66.28	56.04	0.00
66.28	63.96	0.00
66.28	116.04	0.00
66.28	123.96	0.00
66.28	176.04	0.00
66.28	183.96	0.00
66.28	236.04	0.00
66.28	243.96	0.00
66.28	296.04	0.00
66.28	303.96	0.00
66.28	356.04	0.00
67.71	11.74	0.00
67.71	48.26	0.00
67.71	71.74	0.00
67.71	108.26	0.00
67.71	131.74	0.00
67.71	168.26	0.00
67.71	191.74	0.00
67.71	228.26	0.00
67.71	251.74	0.00
67.71	288.26	0.00
67.71	311.74	0.00
67.71	348.26	0.00
69.11	0.00	0.00
69.11	60.00	0.00
69.11	120.00	0.00
69.11	180.00	0.00
69.11	240.00	0.00
69.11	300.00	0.00
69.11	27.80	0.00
69.11	32.20	0.00
69.11	87.80	0.00
69.11	92.20	0.00
69.11	147.80	0.00
69.11	152.20	0.00
69.11	207.80	0.00
69.11	212.20	0.00
69.11	267.80	0.00
69.11	272.20	0.00
69.11	327.80	0.00
69.11	332.20	0.00
69.58	23.41	0.00
69.58	36.59	0.00
69.58	143.41	0.00
69.58	156.59	0.00
69.58	203.41	0.00
69.58	216.59	0.00
69.58	323.41	0.00
69.58	336.59	0.00
69.58	83.41	0.00
69.58	96.59	0.00
69.58	263.41	0.00
69.58	276.59	0.00
69.81	7.59	0.00
69.81	172.41	0.00
69.81	187.59	0.00
69.81	352.41	0.00
69.81	52.41	0.00
69.81	67.59	0.00
69.81	112.41	0.00
69.81	127.59	0.00
69.81	232.41	0.00
69.81	247.59	0.00
69.81	292.41	0.00
69.81	307.59	0.00
70.51	19.11	0.00
70.51	40.89	0.00
70.51	79.11	0.00
70.51	100.89	0.00
70.51	139.11	0.00
70.51	160.89	0.00
70.51	199.11	0.00
70.51	220.89	0.00
70.51	259.11	0.00
70.51	280.89	0.00
70.51	319.11	0.00
70.51	340.89	0.00
71.89	14.92	0.00
71.89	165.08	0.00
71.89	194.92	0.00
71.89	345.08	0.00
71.89	45.08	0.00
71.89	74.92	0.00
71.89	105.08	0.00
71.89	134.92	0.00
71.89	225.08	0.00
71.89	254.92	0.00
71.89	285.08	0.00
71.89	314.92	0.00
72.35	3.67	0.00
72.35	176.33	0.00
72.35	183.67	0.00
72.35	356.33	0.00
72.35	56.33	0.00
72.35	63.67	0.00
72.35	116.33	0.00
72.35	123.67	0.00
72.35	236.33	0.00
72.35	243.67	0.00
72.35	296.33	0.00
72.35	303.67	0.00
73.72	10.89	0.00
73.72	49.11	0.00
73.72	130.89	0.00
73.72	169.11	0.00
73.72	190.89	0.00
73.72	229.11	0.00
73.72	310.89	0.00
73.72	349.11	0.00
73.72	70.89	0.00
73.72	109.11	0.00
73.72	250.89	0.00
73.72	289.11	0.00
74.40	30.00	0.00
74.40	90.00	0.00
74.40	150.00	0.00
74.40	210.00	0.00
74.40	270.00	0.00
74.40	330.00	0.00
74.63	25.87	0.00
74.63	34.13	0.00
74.63	85.87	0.00
74.63	94.13	0.00
74.63	145.87	0.00
74.63	154.13	0.00
74.63	205.87	0.00
74.63	214.13	0.00
74.63	265.87	0.00
74.63	274.13	0.00
74.63	325.87	0.00
74.63	334.13	0.00
75.30	0.00	0.00
75.30	21.79	0.00
75.30	38.21	0.00
75.30	60.00	0.00
75.30	81.79	0.00
75.30	98.21	0.00
75.30	120.00	0.00
75.30	141.79	0.00
75.30	158.21	0.00
75.30	180.00	0.00
75.30	201.79	0.00
75.30	218.21	0.00
75.30	240.00	0.00
75.30	261.79	0.00
75.30	278.21	0.00
75.30	300.00	0.00
75.30	321.79	0.00
75.30	338.21	0.00
75.98	7.05	0.00
75.98	52.95	0.00
75.98	67.05	0.00
75.98	112.95	0.00
75.98	127.05	0.00
75.98	172.95	0.00
75.98	187.05	0.00
75.98	232.95	0.00
75.98	247.05	0.00
75.98	292.95	0.00
75.98	307.05	0.00
75.98	352.95	0.00
76.43	17.78	0.00
76.43	162.22	0.00
76.43	197.78	0.00
76.43	342.22	0.00
76.43	42.22	0.00
76.43	77.78	0.00
76.43	102.22	0.00
76.43	137.78	0.00
76.43	222.22	0.00
76.43	257.78	0.00
76.43	282.22	0.00
76.43	317.78	0.00
78.00	13.90	0.00
78.00	46.10	0.00
78.00	73.90	0.00
78.00	106.10	0.00
78.00	133.90	0.00
78.00	166.10	0.00
78.00	193.90	0.00
78.00	226.10	0.00
78.00	253.90	0.00
78.00	286.10	0.00
78.00	313.90	0.00
78.00	346.10	0.00
78.66	3.42	0.00
78.66	176.58	0.00
78.66	183.42	0.00
78.66	356.58	0.00
78.66	56.58	0.00
78.66	63.42	0.00
78.66	116.58	0.00
78.66	123.42	0.00
78.66	236.58	0.00
78.66	243.42	0.00
78.66	296.58	0.00
78.66	303.42	0.00
80.00	28.05	0.00
80.00	151.95	0.00
80.00	208.05	0.00
80.00	331.95	0.00
80.00	10.16	0.00
80.00	31.95	0.00
80.00	49.84	0.00
80.00	70.16	0.00
80.00	88.05	0.00
80.00	91.95	0.00
80.00	109.84	0.00
80.00	130.16	0.00
80.00	148.05	0.00
80.00	169.84	0.00
80.00	190.16	0.00
80.00	211.95	0.00
80.00	229.84	0.00
80.00	250.16	0.00
80.00	268.05	0.00
80.00	271.95	0.00
80.00	289.84	0.00
80.00	310.16	0.00
80.00	328.05	0.00
80.00	349.84	0.00
80.44	24.18	0.00
80.44	155.82	0.00
80.44	204.18	0.00
80.44	335.82	0.00
80.44	35.82	0.00
80.44	84.18	0.00
80.44	95.82	0.00
80.44	144.18	0.00
80.44	215.82	0.00
80.44	264.18	0.00
80.44	275.82	0.00
80.44	324.18	0.00
81.32	20.36	0.00
81.32	39.64	0.00
81.32	80.36	0.00
81.32	99.64	0.00
81.32	140.36	0.00
81.32	159.64	0.00
81.32	200.36	0.00
81.32	219.64	0.00
81.32	260.36	0.00
81.32	279.64	0.00
81.32	320.36	0.00
81.32	339.64	0.00
81.76	0.00	0.00
81.76	60.00	0.00
81.76	120.00	0.00
81.76	180.00	0.00
81.76	240.00	0.00
81.76	300.00	0.00
82.42	6.59	0.00
82.42	53.41	0.00
82.42	66.59	0.00
82.42	113.41	0.00
82.42	126.59	0.00
82.42	173.41	0.00
82.42	186.59	0.00
82.42	233.41	0.00
82.42	246.59	0.00
82.42	293.41	0.00
82.42	306.59	0.00
82.42	353.41	0.00
82.64	16.63	0.00
82.64	43.37	0.00
82.64	76.63	0.00
82.64	103.37	0.00
82.64	136.63	0.00
82.64	163.37	0.00
82.64	196.63	0.00
82.64	223.37	0.00
82.64	256.63	0.00
82.64	283.37	0.00
82.64	316.63	0.00
82.64	343.37	0.00
84.40	13.00	0.00
84.40	47.00	0.00
84.40	73.00	0.00
84.40	107.00	0.00
84.40	133.00	0.00
84.40	167.00	0.00
84.40	193.00	0.00
84.40	227.00	0.00
84.40	253.00	0.00
84.40	287.00	0.00
84.40	313.00	0.00
84.40	347.00	0.00
85.28	3.20	0.00
85.28	56.80	0.00
85.28	63.20	0.00
85.28	116.80	0.00
85.28	123.20	0.00
85.28	176.80	0.00
85.28	183.20	0.00
85.28	236.80	0.00
85.28	243.20	0.00
85.28	296.80	0.00
85.28	303.20	0.00
85.28	356.80	0.00
85.71	30.00	0.00
85.71	90.00	0.00
85.71	150.00	0.00
85.71	210.00	0.00
85.71	270.00	0.00
85.71	330.00	0.00
85.93	33.67	0.00
85.93	146.33	0.00
85.93	213.67	0.00
85.93	326.33	0.00
85.93	26.33	0.00
85.93	86.33	0.00
85.93	93.67	0.00
85.93	153.67	0.00
85.93	206.33	0.00
85.93	266.33	0.00
85.93	273.67	0.00
85.93	333.67	0.00
86.59	22.69	0.00
86.59	82.69	0.00
86.59	97.31	0.00
86.59	157.31	0.00
86.59	202.69	0.00
86.59	262.69	0.00
86.59	277.31	0.00
86.59	337.31	0.00
86.59	9.52	0.00
86.59	37.31	0.00
86.59	50.48	0.00
86.59	69.52	0.00
86.59	110.48	0.00
86.59	129.52	0.00
86.59	142.69	0.00
86.59	170.48	0.00
86.59	189.52	0.00
86.59	217.31	0.00
86.59	230.48	0.00
86.59	249.52	0.00
86.59	290.48	0.00
86.59	309.52	0.00
86.59	322.69	0.00
86.59	350.48	0.00
87.68	40.89	0.00
87.68	79.11	0.00
87.68	100.89	0.00
87.68	139.11	0.00
87.68	220.89	0.00
87.68	259.11	0.00
87.68	280.89	0.00
87.68	319.11	0.00
87.68	19.11	0.00
87.68	160.89	0.00
87.68	199.11	0.00
87.68	340.89	0.00
88.55	0.00	0.00
88.55	60.00	0.00
88.55	120.00	0.00
88.55	180.00	0.00
88.55	240.00	0.00
88.55	300.00	0.00
89.21	6.18	0.00
89.21	15.61	0.00
89.21	44.39	0.00
89.21	53.82	0.00
89.21	66.18	0.00
89.21	75.61	0.00
89.21	104.39	0.00
89.21	113.82	0.00
89.21	126.18	0.00
89.21	135.61	0.00
89.21	164.39	0.00
89.21	173.82	0.00
89.21	186.18	0.00
89.21	195.61	0.00
89.21	224.39	0.00
89.21	233.82	0.00
89.21	246.18	0.00
89.21	255.61	0.00
89.21	284.39	0.00
89.21	293.82	0.00
89.21	306.18	0.00
89.21	315.61	0.00
89.21	344.39	0.00
89.21	353.82	0.00
