# Tilt	Rotation	mrd
18.82	283.90	0.00
18.82	343.90	0.00
18.82	43.90	0.00
18.82	136.10	0.00
18.82	223.90	0.00
18.82	316.10	0.00
19.77	7.59	0.00
19.77	172.41	0.00
19.77	187.59	0.00
19.77	352.41	0.00
19.77	52.41	0.00
19.77	67.59	0.00
19.77	112.41	0.00
19.77	127.59	0.00
19.77	232.41	0.00
19.77	247.59	0.00
19.77	292.41	0.00
19.77	307.59	0.00
20.90	30.00	0.00
20.90	150.00	0.00
20.90	210.00	0.00
20.90	330.00	0.00
20.90	90.00	0.00
20.90	270.00	0.00
21.12	0.00	0.00
21.12	21.79	0.00
21.12	38.21	0.00
21.12	60.00	0.00
21.12	81.79	0.00
21.12	98.21	0.00
21.12	120.00	0.00
21.12	141.79	0.00
21.12	158.21	0.00
21.12	180.00	0.00
21.12	201.79	0.00
21.12	218.21	0.00
21.12	240.00	0.00
21.12	261.79	0.00
21.12	278.21	0.00
21.12	300.00	0.00
21.12	321.79	0.00
21.12	338.21	0.00
21.76	13.90	0.00
21.76	166.10	0.00
21.76	193.90	0.00
21.76	346.10	0.00
21.76	46.10	0.00
21.76	73.90	0.00
21.76	106.10	0.00
21.76	133.90	0.00
21.76	226.10	0.00
21.76	253.90	0.00
21.76	286.10	0.00
21.76	313.90	0.00
22.80	6.59	0.00
22.80	53.41	0.00
22.80	126.59	0.00
22.80	173.41	0.00
22.80	186.59	0.00
22.80	233.41	0.00
22.80	306.59	0.00
22.80	353.41	0.00
22.80	66.59	0.00
22.80	113.41	0.00
22.80	246.59	0.00
22.80	293.41	0.00
23.60	26.33	0.00
23.60	33.67	0.00
23.60	146.33	0.00
23.60	153.67	0.00
23.60	206.33	0.00
23.60	213.67	0.00
23.60	326.33	0.00
23.60	333.67	0.00
23.60	86.33	0.00
23.60	93.67	0.00
23.60	266.33	0.00
23.60	273.67	0.00
23.99	19.11	0.00
23.99	40.89	0.00
23.99	139.11	0.00
23.99	160.89	0.00
23.99	199.11	0.00
23.99	220.89	0.00
23.99	319.11	0.00
23.99	340.89	0.00
23.99	79.11	0.00
23.99	100.89	0.00
23.99	259.11	0.00
23.99	280.89	0.00
24.18	0.00	0.00
24.18	60.00	0.00
24.18	120.00	0.00
24.18	180.00	0.00
24.18	240.00	0.00
24.18	300.00	0.00
24.75	47.78	0.00
24.75	132.22	0.00
24.75	227.78	0.00
24.75	312.22	0.00
24.75	12.22	0.00
24.75	167.78	0.00
24.75	192.22	0.00
24.75	347.78	0.00
24.75	72.22	0.00
24.75	107.78	0.00
24.75	252.22	0.00
24.75	287.78	0.00
25.85	5.82	0.00
25.85	54.18	0.00
25.85	125.82	0.00
25.85	174.18	0.00
25.85	185.82	0.00
25.85	234.18	0.00
25.85	305.82	0.00
25.85	354.18	0.00
25.85	65.82	0.00
25.85	114.18	0.00
25.85	245.82	0.00
25.85	294.18	0.00
26.21	30.00	0.00
26.21	90.00	0.00
26.21	150.00	0.00
26.21	210.00	0.00
26.21	270.00	0.00
26.21	330.00	0.00
26.39	23.41	0.00
26.39	36.59	0.00
26.39	83.41	0.00
26.39	96.59	0.00
26.39	143.41	0.00
26.39	156.59	0.00
26.39	203.41	0.00
26.39	216.59	0.00
26.39	263.41	0.00
26.39	276.59	0.00
26.39	323.41	0.00
26.39	336.59	0.00
26.91	43.00	0.00
26.91	137.00	0.00
26.91	223.00	0.00
26.91	317.00	0.00
26.91	17.00	0.00
26.91	77.00	0.00
26.91	103.00	0.00
26.91	163.00	0.00
26.91	197.00	0.00
26.91	257.00	0.00
26.91	283.00	0.00
26.91	343.00	0.00
27.26	0.00	0.00
27.26	60.00	0.00
27.26	120.00	0.00
27.26	180.00	0.00
27.26	240.00	0.00
27.26	300.00	0.00
27.77	10.89	0.00
27.77	49.11	0.00
27.77	70.89	0.00
27.77	109.11	0.00
27.77	130.89	0.00
27.77	169.11	0.00
27.77	190.89	0.00
27.77	229.11	0.00
27.77	250.89	0.00
27.77	289.11	0.00
27.77	310.89	0.00
27.77	349.11	0.00
28.92	5.21	0.00
28.92	27.00	0.00
28.92	33.00	0.00
28.92	54.79	0.00
28.92	65.21	0.00
28.92	87.00	0.00
28.92	93.00	0.00
28.92	114.79	0.00
28.92	125.21	0.00
28.92	147.00	0.00
28.92	153.00	0.00
28.92	174.79	0.00
28.92	185.21	0.00
28.92	207.00	0.00
28.92	213.00	0.00
28.92	234.79	0.00
28.92	245.21	0.00
28.92	267.00	0.00
28.92	273.00	0.00
28.92	294.79	0.00
28.92	305.21	0.00
28.92	327.00	0.00
28.92	333.00	0.00
28.92	354.79	0.00
29.25	21.05	0.00
29.25	38.95	0.00
29.25	81.05	0.00
29.25	98.95	0.00
29.25	141.05	0.00
29.25	158.95	0.00
29.25	201.05	0.00
29.25	218.95	0.00
29.25	261.05	0.00
29.25	278.95	0.00
29.25	321.05	0.00
29.25	338.95	0.00
29.88	15.30	0.00
29.88	44.70	0.00
29.88	75.30	0.00
29.88	104.70	0.00
29.88	135.30	0.00
29.88	164.70	0.00
29.88	195.30	0.00
29.88	224.70	0.00
29.88	255.30	0.00
29.88	284.70	0.00
29.88	315.30	0.00
29.88	344.70	0.00
30.35	60.00	0.00
30.35	120.00	0.00
30.35	240.00	0.00
30.35	300.00	0.00
30.35	0.00	0.00
30.35	180.00	0.00
30.82	50.17	0.00
30.82	69.83	0.00
30.82	110.17	0.00
30.82	129.83	0.00
30.82	230.17	0.00
30.82	249.83	0.00
30.82	290.17	0.00
30.82	309.83	0.00
30.82	9.83	0.00
30.82	170.17	0.00
30.82	189.83	0.00
30.82	350.17	0.00
31.57	30.00	0.00
31.57	90.00	0.00
31.57	150.00	0.00
31.57	210.00	0.00
31.57	270.00	0.00
31.57	330.00	0.00
31.72	35.50	0.00
31.72	144.50	0.00
31.72	215.50	0.00
31.72	324.50	0.00
31.72	24.50	0.00
31.72	84.50	0.00
31.72	95.50	0.00
31.72	155.50	0.00
31.72	204.50	0.00
31.72	264.50	0.00
31.72	275.50	0.00
31.72	335.50	0.00
32.02	55.28	0.00
32.02	64.72	0.00
32.02	115.28	0.00
32.02	124.72	0.00
32.02	235.28	0.00
32.02	244.72	0.00
32.02	295.28	0.00
32.02	304.72	0.00
32.02	4.72	0.00
32.02	175.28	0.00
32.02	184.72	0.00
32.02	355.28	0.00
32.17	19.11	0.00
32.17	40.89	0.00
32.17	79.11	0.00
32.17	100.89	0.00
32.17	139.11	0.00
32.17	160.89	0.00
32.17	199.11	0.00
32.17	220.89	0.00
32.17	259.11	0.00
32.17	280.89	0.00
32.17	319.11	0.00
32.17	340.89	0.00
32.90	46.10	0.00
32.90	73.90	0.00
32.90	106.10	0.00
32.90	133.90	0.00
32.90	226.10	0.00
32.90	253.90	0.00
32.90	286.10	0.00
32.90	313.90	0.00
32.90	13.90	0.00
32.90	166.10	0.00
32.90	193.90	0.00
32.90	346.10	0.00
33.47	0.00	0.00
33.47	60.00	0.00
33.47	120.00	0.00
33.47	180.00	0.00
33.47	240.00	0.00
33.47	300.00	0.00
33.90	8.95	0.00
33.90	51.05	0.00
33.90	68.95	0.00
33.90	111.05	0.00
33.90	128.95	0.00
33.90	171.05	0.00
33.90	188.95	0.00
33.90	231.05	0.00
33.90	248.95	0.00
33.90	291.05	0.00
33.90	308.95	0.00
33.90	351.05	0.00
34.32	27.46	0.00
34.32	32.54	0.00
34.32	87.46	0.00
34.32	92.54	0.00
34.32	147.46	0.00
34.32	152.54	0.00
34.32	207.46	0.00
34.32	212.54	0.00
34.32	267.46	0.00
34.32	272.54	0.00
34.32	327.46	0.00
34.32	332.54	0.00
34.60	37.59	0.00
34.60	82.41	0.00
34.60	97.59	0.00
34.60	142.41	0.00
34.60	217.59	0.00
34.60	262.41	0.00
34.60	277.59	0.00
34.60	322.41	0.00
34.60	22.41	0.00
34.60	157.59	0.00
34.60	202.41	0.00
34.60	337.59	0.00
35.15	4.31	0.00
35.15	17.48	0.00
35.15	42.52	0.00
35.15	55.69	0.00
35.15	64.31	0.00
35.15	77.48	0.00
35.15	102.52	0.00
35.15	115.69	0.00
35.15	124.31	0.00
35.15	137.48	0.00
35.15	162.52	0.00
35.15	175.69	0.00
35.15	184.31	0.00
35.15	197.48	0.00
35.15	222.52	0.00
35.15	235.69	0.00
35.15	244.31	0.00
35.15	257.48	0.00
35.15	282.52	0.00
35.15	295.69	0.00
35.15	304.31	0.00
35.15	317.48	0.00
35.15	342.52	0.00
35.15	355.69	0.00
35.96	12.73	0.00
35.96	47.27	0.00
35.96	72.73	0.00
35.96	107.27	0.00
35.96	132.73	0.00
35.96	167.27	0.00
35.96	192.73	0.00
35.96	227.27	0.00
35.96	252.73	0.00
35.96	287.27	0.00
35.96	312.73	0.00
35.96	347.27	0.00
36.62	0.00	0.00
36.62	180.00	0.00
36.62	60.00	0.00
36.62	120.00	0.00
36.62	240.00	0.00
36.62	300.00	0.00
37.01	8.21	0.00
37.01	51.79	0.00
37.01	90.00	0.00
37.01	128.21	0.00
37.01	171.79	0.00
37.01	188.21	0.00
37.01	231.79	0.00
37.01	270.00	0.00
37.01	308.21	0.00
37.01	351.79	0.00
37.01	30.00	0.00
37.01	68.21	0.00
37.01	111.79	0.00
37.01	150.00	0.00
37.01	210.00	0.00
37.01	248.21	0.00
37.01	291.79	0.00
37.01	330.00	0.00
37.14	25.28	0.00
37.14	85.28	0.00
37.14	94.72	0.00
37.14	154.72	0.00
37.14	205.28	0.00
37.14	265.28	0.00
37.14	274.72	0.00
37.14	334.72	0.00
37.14	34.72	0.00
37.14	145.28	0.00
37.14	214.72	0.00
37.14	325.28	0.00
37.53	20.63	0.00
37.53	39.37	0.00
37.53	80.63	0.00
37.53	99.37	0.00
37.53	140.63	0.00
37.53	159.37	0.00
37.53	200.63	0.00
37.53	219.37	0.00
37.53	260.63	0.00
37.53	279.37	0.00
37.53	320.63	0.00
37.53	339.37	0.00
38.17	16.10	0.00
38.17	76.10	0.00
38.17	103.90	0.00
38.17	163.90	0.00
38.17	196.10	0.00
38.17	256.10	0.00
38.17	283.90	0.00
38.17	343.90	0.00
38.17	43.90	0.00
38.17	136.10	0.00
38.17	223.90	0.00
38.17	316.10	0.00
38.30	3.96	0.00
38.30	56.04	0.00
38.30	63.96	0.00
38.30	116.04	0.00
38.30	123.96	0.00
38.30	176.04	0.00
38.30	183.96	0.00
38.30	236.04	0.00
38.30	243.96	0.00
38.30	296.04	0.00
38.30	303.96	0.00
38.30	356.04	0.00
39.05	71.74	0.00
39.05	108.26	0.00
39.05	251.74	0.00
39.05	288.26	0.00
39.05	11.74	0.00
39.05	48.26	0.00
39.05	131.74	0.00
39.05	168.26	0.00
39.05	191.74	0.00
39.05	228.26	0.00
39.05	311.74	0.00
39.05	348.26	0.00
39.80	0.00	0.00
39.80	27.80	0.00
39.80	32.20	0.00
39.80	60.00	0.00
39.80	87.80	0.00
39.80	92.20	0.00
39.80	120.00	0.00
39.80	147.80	0.00
39.80	152.20	0.00
39.80	180.00	0.00
39.80	207.80	0.00
39.80	212.20	0.00
39.80	240.00	0.00
39.80	267.80	0.00
39.80	272.20	0.00
39.80	300.00	0.00
39.80	327.80	0.00
39.80	332.20	0.00
40.04	23.41	0.00
40.04	156.59	0.00
40.04	203.41	0.00
40.04	336.59	0.00
40.04	83.41	0.00
40.04	96.59	0.00
40.04	263.41	0.00
40.04	276.59	0.00
40.04	36.59	0.00
40.04	143.41	0.00
40.04	216.59	0.00
40.04	323.41	0.00
40.16	7.59	0.00
40.16	52.41	0.00
40.16	67.59	0.00
40.16	112.41	0.00
40.16	127.59	0.00
40.16	172.41	0.00
40.16	187.59	0.00
40.16	232.41	0.00
40.16	247.59	0.00
40.16	292.41	0.00
40.16	307.59	0.00
40.16	352.41	0.00
40.53	19.11	0.00
40.53	40.89	0.00
40.53	79.11	0.00
40.53	100.89	0.00
40.53	139.11	0.00
40.53	160.89	0.00
40.53	199.11	0.00
40.53	220.89	0.00
40.53	259.11	0.00
40.53	280.89	0.00
40.53	319.11	0.00
40.53	340.89	0.00
41.25	14.92	0.00
41.25	45.08	0.00
41.25	74.92	0.00
41.25	105.08	0.00
41.25	134.92	0.00
41.25	165.08	0.00
41.25	194.92	0.00
41.25	225.08	0.00
41.25	254.92	0.00
41.25	285.08	0.00
41.25	314.92	0.00
41.25	345.08	0.00
41.48	63.67	0.00
41.48	116.33	0.00
41.48	243.67	0.00
41.48	296.33	0.00
41.48	3.67	0.00
41.48	56.33	0.00
41.48	123.67	0.00
41.48	176.33	0.00
41.48	183.67	0.00
41.48	236.33	0.00
41.48	303.67	0.00
41.48	356.33	0.00
42.19	10.89	0.00
42.19	49.11	0.00
42.19	70.89	0.00
42.19	109.11	0.00
42.19	130.89	0.00
42.19	169.11	0.00
42.19	190.89	0.00
42.19	229.11	0.00
42.19	250.89	0.00
42.19	289.11	0.00
42.19	310.89	0.00
42.19	349.11	0.00
42.54	30.00	0.00
42.54	150.00	0.00
42.54	210.00	0.00
42.54	330.00	0.00
42.54	90.00	0.00
42.54	270.00	0.00
42.66	25.87	0.00
42.66	34.13	0.00
42.66	85.87	0.00
42.66	94.13	0.00
42.66	145.87	0.00
42.66	154.13	0.00
42.66	205.87	0.00
42.66	214.13	0.00
42.66	265.87	0.00
42.66	274.13	0.00
42.66	325.87	0.00
42.66	334.13	0.00
43.00	0.00	0.00
43.00	21.79	0.00
43.00	38.21	0.00
43.00	60.00	0.00
43.00	81.79	0.00
43.00	98.21	0.00
43.00	120.00	0.00
43.00	141.79	0.00
43.00	158.21	0.00
43.00	180.00	0.00
43.00	201.79	0.00
43.00	218.21	0.00
43.00	240.00	0.00
43.00	261.79	0.00
43.00	278.21	0.00
43.00	300.00	0.00
43.00	321.79	0.00
43.00	338.21	0.00
43.35	7.05	0.00
43.35	172.95	0.00
43.35	187.05	0.00
43.35	352.95	0.00
43.35	52.95	0.00
43.35	67.05	0.00
43.35	112.95	0.00
43.35	127.05	0.00
43.35	232.95	0.00
43.35	247.05	0.00
43.35	292.95	0.00
43.35	307.05	0.00
43.57	17.78	0.00
43.57	42.22	0.00
43.57	77.78	0.00
43.57	102.22	0.00
43.57	137.78	0.00
43.57	162.22	0.00
43.57	197.78	0.00
43.57	222.22	0.00
43.57	257.78	0.00
43.57	282.22	0.00
43.57	317.78	0.00
43.57	342.22	0.00
44.37	13.90	0.00
44.37	166.10	0.00
44.37	193.90	0.00
44.37	346.10	0.00
44.37	46.10	0.00
44.37	73.90	0.00
44.37	106.10	0.00
44.37	133.90	0.00
44.37	226.10	0.00
44.37	253.90	0.00
44.37	286.10	0.00
44.37	313.90	0.00
44.70	56.58	0.00
44.70	63.42	0.00
44.70	116.58	0.00
44.70	123.42	0.00
44.70	236.58	0.00
44.70	243.42	0.00
44.70	296.58	0.00
44.70	303.42	0.00
44.70	3.42	0.00
44.70	176.58	0.00
44.70	183.42	0.00
44.70	356.58	0.00
45.37	10.16	0.00
45.37	28.05	0.00
45.37	31.95	0.00
45.37	49.84	0.00
45.37	70.16	0.00
45.37	88.05	0.00
45.37	91.95	0.00
45.37	109.84	0.00
45.37	130.16	0.00
45.37	148.05	0.00
45.37	151.95	0.00
45.37	169.84	0.00
45.37	190.16	0.00
45.37	208.05	0.00
45.37	211.95	0.00
45.37	229.84	0.00
45.37	250.16	0.00
45.37	268.05	0.00
45.37	271.95	0.00
45.37	289.84	0.00
45.37	310.16	0.00
45.37	328.05	0.00
45.37	331.95	0.00
45.37	349.84	0.00
45.59	35.82	0.00
45.59	84.18	0.00
45.59	95.82	0.00
45.59	144.18	0.00
45.59	215.82	0.00
45.59	264.18	0.00
45.59	275.82	0.00
45.59	324.18	0.00
45.59	24.18	0.00
45.59	155.82	0.00
45.59	204.18	0.00
45.59	335.82	0.00
46.03	20.36	0.00
46.03	80.36	0.00
46.03	99.64	0.00
46.03	159.64	0.00
46.03	200.36	0.00
46.03	260.36	0.00
46.03	279.64	0.00
46.03	339.64	0.00
46.03	39.64	0.00
46.03	140.36	0.00
46.03	219.64	0.00
46.03	320.36	0.00
46.25	0.00	0.00
46.25	60.00	0.00
46.25	120.00	0.00
46.25	180.00	0.00
46.25	240.00	0.00
46.25	300.00	0.00
46.57	53.41	0.00
46.57	126.59	0.00
46.57	233.41	0.00
46.57	306.59	0.00
46.57	6.59	0.00
46.57	66.59	0.00
46.57	113.41	0.00
46.57	173.41	0.00
46.57	186.59	0.00
46.57	246.59	0.00
46.57	293.41	0.00
46.57	353.41	0.00
46.68	76.63	0.00
46.68	103.37	0.00
46.68	256.63	0.00
46.68	283.37	0.00
46.68	16.63	0.00
46.68	43.37	0.00
46.68	136.63	0.00
46.68	163.37	0.00
46.68	196.63	0.00
46.68	223.37	0.00
46.68	316.63	0.00
46.68	343.37	0.00
47.54	13.00	0.00
47.54	73.00	0.00
47.54	107.00	0.00
47.54	167.00	0.00
47.54	193.00	0.00
47.54	253.00	0.00
47.54	287.00	0.00
47.54	347.00	0.00
47.54	47.00	0.00
47.54	133.00	0.00
47.54	227.00	0.00
47.54	313.00	0.00
47.96	56.80	0.00
47.96	63.20	0.00
47.96	116.80	0.00
47.96	123.20	0.00
47.96	236.80	0.00
47.96	243.20	0.00
47.96	296.80	0.00
47.96	303.20	0.00
47.96	3.20	0.00
47.96	176.80	0.00
47.96	183.20	0.00
47.96	356.80	0.00
48.17	30.00	0.00
48.17	90.00	0.00
48.17	150.00	0.00
48.17	210.00	0.00
48.17	270.00	0.00
48.17	330.00	0.00
48.28	26.33	0.00
48.28	153.67	0.00
48.28	206.33	0.00
48.28	333.67	0.00
48.28	33.67	0.00
48.28	146.33	0.00
48.28	213.67	0.00
48.28	326.33	0.00
48.28	86.33	0.00
48.28	93.67	0.00
48.28	266.33	0.00
48.28	273.67	0.00
48.59	22.69	0.00
48.59	37.31	0.00
48.59	50.48	0.00
48.59	69.52	0.00
48.59	110.48	0.00
48.59	129.52	0.00
48.59	142.69	0.00
48.59	157.31	0.00
48.59	202.69	0.00
48.59	217.31	0.00
48.59	230.48	0.00
48.59	249.52	0.00
48.59	290.48	0.00
48.59	309.52	0.00
48.59	322.69	0.00
48.59	337.31	0.00
48.59	9.52	0.00
48.59	82.69	0.00
48.59	97.31	0.00
48.59	170.48	0.00
48.59	189.52	0.00
48.59	262.69	0.00
48.59	277.31	0.00
48.59	350.48	0.00
49.11	19.11	0.00
49.11	40.89	0.00
49.11	79.11	0.00
49.11	100.89	0.00
49.11	139.11	0.00
49.11	160.89	0.00
49.11	199.11	0.00
49.11	220.89	0.00
49.11	259.11	0.00
49.11	280.89	0.00
49.11	319.11	0.00
49.11	340.89	0.00
49.53	0.00	0.00
49.53	60.00	0.00
49.53	120.00	0.00
49.53	180.00	0.00
49.53	240.00	0.00
49.53	300.00	0.00
49.84	6.18	0.00
49.84	44.39	0.00
49.84	66.18	0.00
49.84	113.82	0.00
49.84	135.61	0.00
49.84	173.82	0.00
49.84	186.18	0.00
49.84	224.39	0.00
49.84	246.18	0.00
49.84	293.82	0.00
49.84	315.61	0.00
49.84	353.82	0.00
49.84	15.61	0.00
49.84	53.82	0.00
49.84	75.61	0.00
49.84	104.39	0.00
49.84	126.18	0.00
49.84	164.39	0.00
49.84	195.61	0.00
49.84	233.82	0.00
49.84	255.61	0.00
49.84	284.39	0.00
49.84	306.18	0.00
49.84	344.39	0.00
50.76	47.78	0.00
50.76	132.22	0.00
50.76	227.78	0.00
50.76	312.22	0.00
50.76	12.22	0.00
50.76	167.78	0.00
50.76	192.22	0.00
50.76	347.78	0.00
50.76	72.22	0.00
50.76	107.78	0.00
50.76	252.22	0.00
50.76	287.78	0.00
51.06	31.74	0.00
51.06	88.26	0.00
51.06	91.74	0.00
51.06	148.26	0.00
51.06	211.74	0.00
51.06	268.26	0.00
51.06	271.74	0.00
51.06	328.26	0.00
51.06	28.26	0.00
51.06	151.74	0.00
51.06	208.26	0.00
51.06	331.74	0.00
51.26	24.79	0.00
51.26	35.21	0.00
51.26	57.00	0.00
51.26	63.00	0.00
51.26	84.79	0.00
51.26	95.21	0.00
51.26	117.00	0.00
51.26	123.00	0.00
51.26	144.79	0.00
51.26	155.21	0.00
51.26	204.79	0.00
51.26	215.21	0.00
51.26	237.00	0.00
51.26	243.00	0.00
51.26	264.79	0.00
51.26	275.21	0.00
51.26	297.00	0.00
51.26	303.00	0.00
51.26	324.79	0.00
51.26	335.21	0.00
51.26	3.00	0.00
51.26	177.00	0.00
51.26	183.00	0.00
51.26	357.00	0.00
51.66	81.36	0.00
51.66	98.64	0.00
51.66	261.36	0.00
51.66	278.64	0.00
51.66	21.36	0.00
51.66	38.64	0.00
51.66	141.36	0.00
51.66	158.64	0.00
51.66	201.36	0.00
51.66	218.64	0.00
51.66	321.36	0.00
51.66	338.64	0.00
51.86	8.95	0.00
51.86	51.05	0.00
51.86	68.95	0.00
51.86	111.05	0.00
51.86	128.95	0.00
51.86	171.05	0.00
51.86	188.95	0.00
51.86	231.05	0.00
51.86	248.95	0.00
51.86	291.05	0.00
51.86	308.95	0.00
51.86	351.05	0.00
52.26	17.99	0.00
52.26	42.01	0.00
52.26	77.99	0.00
52.26	102.01	0.00
52.26	137.99	0.00
52.26	162.01	0.00
52.26	197.99	0.00
52.26	222.01	0.00
52.26	257.99	0.00
52.26	282.01	0.00
52.26	317.99	0.00
52.26	342.01	0.00
52.85	0.00	0.00
52.85	60.00	0.00
52.85	120.00	0.00
52.85	180.00	0.00
52.85	240.00	0.00
52.85	300.00	0.00
53.05	45.30	0.00
53.05	134.70	0.00
53.05	225.30	0.00
53.05	314.70	0.00
53.05	14.70	0.00
53.05	74.70	0.00
53.05	105.30	0.00
53.05	165.30	0.00
53.05	194.70	0.00
53.05	254.70	0.00
53.05	285.30	0.00
53.05	345.30	0.00
53.15	5.82	0.00
53.15	54.18	0.00
53.15	125.82	0.00
53.15	174.18	0.00
53.15	185.82	0.00
53.15	234.18	0.00
53.15	305.82	0.00
53.15	354.18	0.00
53.15	65.82	0.00
53.15	114.18	0.00
53.15	245.82	0.00
53.15	294.18	0.00
53.93	90.00	0.00
53.93	270.00	0.00
53.93	30.00	0.00
53.93	150.00	0.00
53.93	210.00	0.00
53.93	330.00	0.00
54.03	11.52	0.00
54.03	86.70	0.00
54.03	93.30	0.00
54.03	168.48	0.00
54.03	191.52	0.00
54.03	266.70	0.00
54.03	273.30	0.00
54.03	348.48	0.00
54.03	26.70	0.00
54.03	33.30	0.00
54.03	48.48	0.00
54.03	71.52	0.00
54.03	108.48	0.00
54.03	131.52	0.00
54.03	146.70	0.00
54.03	153.30	0.00
54.03	206.70	0.00
54.03	213.30	0.00
54.03	228.48	0.00
54.03	251.52	0.00
54.03	288.48	0.00
54.03	311.52	0.00
54.03	326.70	0.00
54.03	333.30	0.00
54.32	23.41	0.00
54.32	36.59	0.00
54.32	83.41	0.00
54.32	96.59	0.00
54.32	143.41	0.00
54.32	156.59	0.00
54.32	203.41	0.00
54.32	216.59	0.00
54.32	263.41	0.00
54.32	276.59	0.00
54.32	323.41	0.00
54.32	336.59	0.00
54.61	2.83	0.00
54.61	57.17	0.00
54.61	62.83	0.00
54.61	117.17	0.00
54.61	122.83	0.00
54.61	177.17	0.00
54.61	182.83	0.00
54.61	237.17	0.00
54.61	242.83	0.00
54.61	297.17	0.00
54.61	302.83	0.00
54.61	357.17	0.00
54.80	20.17	0.00
54.80	39.83	0.00
54.80	80.17	0.00
54.80	99.83	0.00
54.80	140.17	0.00
54.80	159.83	0.00
54.80	200.17	0.00
54.80	219.83	0.00
54.80	260.17	0.00
54.80	279.83	0.00
54.80	320.17	0.00
54.80	339.83	0.00
55.18	8.44	0.00
55.18	51.56	0.00
55.18	68.44	0.00
55.18	111.56	0.00
55.18	128.44	0.00
55.18	171.56	0.00
55.18	188.44	0.00
55.18	231.56	0.00
55.18	248.44	0.00
55.18	291.56	0.00
55.18	308.44	0.00
55.18	351.56	0.00
55.47	17.00	0.00
55.47	43.00	0.00
55.47	77.00	0.00
55.47	103.00	0.00
55.47	137.00	0.00
55.47	163.00	0.00
55.47	197.00	0.00
55.47	223.00	0.00
55.47	257.00	0.00
55.47	283.00	0.00
55.47	317.00	0.00
55.47	343.00	0.00
56.23	0.00	0.00
56.23	60.00	0.00
56.23	120.00	0.00
56.23	180.00	0.00
56.23	240.00	0.00
