# Tilt	Rotation	mrd
38.54	248.57	0.00
38.54	257.14	0.00
38.54	265.71	0.00
38.54	274.29	0.00
38.54	282.86	0.00
38.54	291.43	0.00
38.54	300.00	0.00
38.54	308.57	0.00
38.54	317.14	0.00
38.54	325.71	0.00
38.54	334.29	0.00
38.54	342.86	0.00
38.54	351.43	0.00
44.31	0.00	0.00
44.31	7.50	0.00
44.31	15.00	0.00
44.31	22.50	0.00
44.31	30.00	0.00
44.31	37.50	0.00
44.31	45.00	0.00
44.31	52.50	0.00
44.31	60.00	0.00
44.31	67.50	0.00
44.31	75.00	0.00
44.31	82.50	0.00
44.31	90.00	0.00
44.31	97.50	0.00
44.31	105.00	0.00
44.31	112.50	0.00
44.31	120.00	0.00
44.31	127.50	0.00
44.31	135.00	0.00
44.31	142.50	0.00
44.31	150.00	0.00
44.31	157.50	0.00
44.31	165.00	0.00
44.31	172.50	0.00
44.31	180.00	0.00
44.31	187.50	0.00
44.31	195.00	0.00
44.31	202.50	0.00
44.31	210.00	0.00
44.31	217.50	0.00
44.31	225.00	0.00
44.31	232.50	0.00
44.31	240.00	0.00
44.31	247.50	0.00
44.31	255.00	0.00
44.31	262.50	0.00
44.31	270.00	0.00
44.31	277.50	0.00
44.31	285.00	0.00
44.31	292.50	0.00
44.31	300.00	0.00
44.31	307.50	0.00
44.31	315.00	0.00
44.31	322.50	0.00
44.31	330.00	0.00
44.31	337.50	0.00
44.31	345.00	0.00
44.31	352.50	0.00
50.21	0.00	0.00
50.21	6.67	0.00
50.21	13.33	0.00
50.21	20.00	0.00
50.21	26.67	0.00
50.21	33.33	0.00
50.21	40.00	0.00
50.21	46.67	0.00
50.21	53.33	0.00
50.21	60.00	0.00
50.21	66.67	0.00
50.21	73.33	0.00
50.21	80.00	0.00
50.21	86.67	0.00
50.21	93.33	0.00
50.21	100.00	0.00
50.21	106.67	0.00
50.21	113.33	0.00
50.21	120.00	0.00
50.21	126.67	0.00
50.21	133.33	0.00
50.21	140.00	0.00
50.21	146.67	0.00
50.21	153.33	0.00
50.21	160.00	0.00
50.21	166.67	0.00
50.21	173.33	0.00
50.21	180.00	0.00
50.21	186.67	0.00
50.21	193.33	0.00
50.21	200.00	0.00
50.21	206.67	0.00
50.21	213.33	0.00
50.21	220.00	0.00
50.21	226.67	0.00
50.21	233.33	0.00
50.21	240.00	0.00
50.21	246.67	0.00
50.21	253.33	0.00
50.21	260.00	0.00
50.21	266.67	0.00
50.21	273.33	0.00
50.21	280.00	0.00
50.21	286.67	0.00
50.21	293.33	0.00
50.21	300.00	0.00
50.21	306.67	0.00
50.21	313.33	0.00
50.21	320.00	0.00
50.21	326.67	0.00
50.21	333.33	0.00
50.21	340.00	0.00
50.21	346.67	0.00
50.21	353.33	0.00
56.25	0.00	0.00
56.25	6.00	0.00
56.25	12.00	0.00
56.25	18.00	0.00
56.25	24.00	0.00
56.25	30.00	0.00
56.25	36.00	0.00
56.25	42.00	0.00
56.25	48.00	0.00
56.25	54.00	0.00
56.25	60.00	0.00
56.25	66.00	0.00
56.25	72.00	0.00
56.25	78.00	0.00
56.25	84.00	0.00
56.25	90.00	0.00
56.25	96.00	0.00
56.25	102.00	0.00
56.25	108.00	0.00
56.25	114.00	0.00
56.25	120.00	0.00
56.25	126.00	0.00
56.25	132.00	0.00
56.25	138.00	0.00
56.25	144.00	0.00
56.25	150.00	0.00
56.25	156.00	0.00
56.25	162.00	0.00
56.25	168.00	0.00
56.25	174.00	0.00
56.25	180.00	0.00
56.25	186.00	0.00
56.25	192.00	0.00
56.25	198.00	0.00
56.25	204.00	0.00
56.25	210.00	0.00
56.25	216.00	0.00
56.25	222.00	0.00
56.25	228.00	0.00
56.25	234.00	0.00
56.25	240.00	0.00
56.25	246.00	0.00
56.25	252.00	0.00
56.25	258.00	0.00
56.25	264.00	0.00
56.25	270.00	0.00
56.25	276.00	0.00
56.25	282.00	0.00
56.25	288.00	0.00
56.25	294.00	0.00
56.25	300.00	0.00
56.25	306.00	0.00
56.25	312.00	0.00
56.25	318.00	0.00
56.25	324.00	0.00
56.25	330.00	0.00
56.25	336.00	0.00
56.25	342.00	0.00
56.25	348.00	0.00
56.25	354.00	0.00
62.47	0.00	0.00
62.47	5.45	0.00
62.47	10.91	0.00
62.47	16.36	0.00
62.47	21.82	0.00
62.47	27.27	0.00
62.47	32.73	0.00
62.47	38.18	0.00
62.47	43.64	0.00
62.47	49.09	0.00
62.47	54.55	0.00
62.47	60.00	0.00
62.47	65.45	0.00
62.47	70.91	0.00
62.47	76.36	0.00
62.47	81.82	0.00
62.47	87.27	0.00
62.47	92.73	0.00
62.47	98.18	0.00
62.47	103.64	0.00
62.47	109.09	0.00
62.47	114.55	0.00
62.47	120.00	0.00
62.47	125.45	0.00
62.47	130.91	0.00
62.47	136.36	0.00
62.47	141.82	0.00
62.47	147.27	0.00
62.47	152.73	0.00
62.47	158.18	0.00
62.47	163.64	0.00
62.47	169.09	0.00
62.47	174.55	0.00
62.47	180.00	0.00
62.47	185.45	0.00
62.47	190.91	0.00
62.47	196.36	0.00
62.47	201.82	0.00
62.47	207.27	0.00
62.47	212.73	0.00
62.47	218.18	0.00
62.47	223.64	0.00
62.47	229.09	0.00
62.47	234.55	0.00
62.47	240.00	0.00
62.47	245.45	0.00
62.47	250.91	0.00
62.47	256.36	0.00
62.47	261.82	0.00
62.47	267.27	0.00
62.47	272.73	0.00
62.47	278.18	0.00
62.47	283.64	0.00
62.47	289.09	0.00
62.47	294.55	0.00
62.47	300.00	0.00
62.47	305.45	0.00
62.47	310.91	0.00
62.47	316.36	0.00
62.47	321.82	0.00
62.47	327.27	0.00
62.47	332.73	0.00
62.47	338.18	0.00
62.47	343.64	0.00
62.47	349.09	0.00
62.47	354.55	0.00
68.90	0.00	0.00
68.90	5.00	0.00
68.90	10.00	0.00
68.90	15.00	0.00
68.90	20.00	0.00
68.90	25.00	0.00
68.90	30.00	0.00
68.90	35.00	0.00
68.90	40.00	0.00
68.90	45.00	0.00
68.90	50.00	0.00
68.90	55.00	0.00
68.90	60.00	0.00
68.90	65.00	0.00
68.90	70.00	0.00
68.90	75.00	0.00
68.90	80.00	0.00
68.90	85.00	0.00
68.90	90.00	0.00
68.90	95.00	0.00
68.90	100.00	0.00
68.90	105.00	0.00
68.90	110.00	0.00
68.90	115.00	0.00
68.90	120.00	0.00
68.90	125.00	0.00
68.90	130.00	0.00
68.90	135.00	0.00
68.90	140.00	0.00
68.90	145.00	0.00
68.90	150.00	0.00
68.90	155.00	0.00
68.90	160.00	0.00
68.90	165.00	0.00
68.90	170.00	0.00
68.90	175.00	0.00
68.90	180.00	0.00
68.90	185.00	0.00
68.90	190.00	0.00
68.90	195.00	0.00
68.90	200.00	0.00
68.90	205.00	0.00
68.90	210.00	0.00
68.90	215.00	0.00
68.90	220.00	0.00
68.90	225.00	0.00
68.90	230.00	0.00
68.90	235.00	0.00
68.90	240.00	0.00
68.90	245.00	0.00
68.90	250.00	0.00
68.90	255.00	0.00
68.90	260.00	0.00
68.90	265.00	0.00
68.90	270.00	0.00
68.90	275.00	0.00
68.90	280.00	0.00
68.90	285.00	0.00
68.90	290.00	0.00
68.90	295.00	0.00
68.90	300.00	0.00
68.90	305.00	0.00
68.90	310.00	0.00
68.90	315.00	0.00
68.90	320.00	0.00
68.90	325.00	0.00
68.90	330.00	0.00
68.90	335.00	0.00
68.90	340.00	0.00
68.90	345.00	0.00
68.90	350.00	0.00
68.90	355.00	0.00
75.59	0.00	0.00
75.59	4.62	0.00
75.59	9.23	0.00
75.59	13.85	0.00
75.59	18.46	0.00
75.59	23.08	0.00
75.59	27.69	0.00
75.59	32.31	0.00
75.59	36.92	0.00
75.59	41.54	0.00
75.59	46.15	0.00
75.59	50.77	0.00
75.59	55.38	0.00
75.59	60.00	0.00
75.59	64.62	0.00
75.59	69.23	0.00
75.59	73.85	0.00
75.59	78.46	0.00
75.59	83.08	0.00
75.59	87.69	0.00
75.59	92.31	0.00
75.59	96.92	0.00
75.59	101.54	0.00
75.59	106.15	0.00
75.59	110.77	0.00
75.59	115.38	0.00
75.59	120.00	0.00
75.59	124.62	0.00
75.59	129.23	0.00
75.59	133.85	0.00
75.59	138.46	0.00
75.59	143.08	0.00
75.59	147.69	0.00
75.59	152.31	0.00
75.59	156.92	0.00
75.59	161.54	0.00
75.59	166.15	0.00
75.59	170.77	0.00
75.59	175.38	0.00
75.59	180.00	0.00
75.59	184.62	0.00
75.59	189.23	0.00
75.59	193.85	0.00
75.59	198.46	0.00
75.59	203.08	0.00
75.59	207.69	0.00
75.59	212.31	0.00
75.59	216.92	0.00
75.59	221.54	0.00
75.59	226.15	0.00
75.59	230.77	0.00
75.59	235.38	0.00
75.59	240.00	0.00
75.59	244.62	0.00
75.59	249.23	0.00
75.59	253.85	0.00
75.59	258.46	0.00
75.59	263.08	0.00
75.59	267.69	0.00
75.59	272.31	0.00
75.59	276.92	0.00
75.59	281.54	0.00
75.59	286.15	0.00
75.59	290.77	0.00
75.59	295.38	0.00
75.59	300.00	0.00
75.59	304.62	0.00
75.59	309.23	0.00
75.59	313.85	0.00
75.59	318.46	0.00
75.59	323.08	0.00
75.59	327.69	0.00
75.59	332.31	0.00
75.59	336.92	0.00
75.59	341.54	0.00
75.59	346.15	0.00
75.59	350.77	0.00
75.59	355.38	0.00
82.59	0.00	0.00
82.59	4.29	0.00
82.59	8.57	0.00
82.59	12.86	0.00
82.59	17.14	0.00
82.59	21.43	0.00
82.59	25.71	0.00
82.59	30.00	0.00
82.59	34.29	0.00
82.59	38.57	0.00
82.59	42.86	0.00
82.59	47.14	0.00
82.59	51.43	0.00
82.59	55.71	0.00
82.59	60.00	0.00
82.59	64.29	0.00
82.59	68.57	0.00
82.59	72.86	0.00
82.59	77.14	0.00
82.59	81.43	0.00
82.59	85.71	0.00
82.59	90.00	0.00
82.59	94.29	0.00
82.59	98.57	0.00
82.59	102.86	0.00
82.59	107.14	0.00
82.59	111.43	0.00
82.59	115.71	0.00
82.59	120.00	0.00
82.59	124.29	0.00
82.59	128.57	0.00
82.59	132.86	0.00
82.59	137.14	0.00
82.59	141.43	0.00
82.59	145.71	0.00
82.59	150.00	0.00
82.59	154.29	0.00
82.59	158.57	0.00
82.59	162.86	0.00
82.59	167.14	0.00
82.59	171.43	0.00
82.59	175.71	0.00
82.59	180.00	0.00
82.59	184.29	0.00
82.59	188.57	0.00
82.59	192.86	0.00
82.59	197.14	0.00
82.59	201.43	0.00
82.59	205.71	0.00
82.59	210.00	0.00
82.59	214.29	0.00
82.59	218.57	0.00
82.59	222.86	0.00
82.59	227.14	0.00
82.59	231.43	0.00
82.59	235.71	0.00
82.59	240.00	0.00
82.59	244.29	0.00
82.59	248.57	0.00
82.59	252.86	0.00
82.59	257.14	0.00
82.59	261.43	0.00
82.59	265.71	0.00
82.59	270.00	0.00
82.59	274.29	0.00
82.59	278.57	0.00
82.59	282.86	0.00
82.59	287.14	0.00
82.59	291.43	0.00
82.59	295.71	0.00
82.59	300.00	0.00
82.59	304.29	0.00
82.59	308.57	0.00
82.59	312.86	0.00
82.59	317.14	0.00
82.59	321.43	0.00
82.59	325.71	0.00
82.59	330.00	0.00
82.59	334.29	0.00
82.59	338.57	0.00
82.59	342.86	0.00
82.59	347.14	0.00
82.59	351.43	0.00
82.59	355.71	0.00
90.00	0.00	0.00
90.00	4.00	0.00
90.00	8.00	0.00
90.00	12.00	0.00
90.00	16.00	0.00
90.00	20.00	0.00
90.00	24.00	0.00
90.00	28.00	0.00
90.00	32.00	0.00
90.00	36.00	0.00
90.00	40.00	0.00
90.00	44.00	0.00
90.00	48.00	0.00
90.00	52.00	0.00
90.00	56.00	0.00
90.00	60.00	0.00
90.00	64.00	0.00
90.00	68.00	0.00
90.00	72.00	0.00
90.00	76.00	0.00
90.00	80.00	0.00
90.00	84.00	0.00
90.00	88.00	0.00
90.00	92.00	0.00
90.00	96.00	0.00
90.00	100.00	0.00
90.00	104.00	0.00
90.00	108.00	0.00
90.00	112.00	0.00
90.00	116.00	0.00
90.00	120.00	0.00
90.00	124.00	0.00
90.00	128.00	0.00
90.00	132.00	0.00
90.00	136.00	0.00
90.00	140.00	0.00
90.00	144.00	0.00
90.00	148.00	0.00
90.00	152.00	0.00
90.00	156.00	0.00
90.00	160.00	0.00
90.00	164.00	0.00
90.00	168.00	0.00
90.00	172.00	0.00
90.00	176.00	0.00
90.00	180.00	0.00
90.00	184.00	0.00
90.00	188.00	0.00
90.00	192.00	0.00
90.00	196.00	0.00
90.00	200.00	0.00
90.00	204.00	0.00
90.00	208.00	0.00
90.00	212.00	0.00
90.00	216.00	0.00
90.00	220.00	0.00
90.00	224.00	0.00
90.00	228.00	0.00
90.00	232.00	0.00
90.00	236.00	0.00
90.00	240.00	0.00
90.00	244.00	0.00
90.00	248.00	0.00
90.00	252.00	0.00
90.00	256.00	0.00
90.00	260.00	0.00
90.00	264.00	0.00
90.00	268.00	0.00
90.00	272.00	0.00
90.00	276.00	0.00
90.00	280.00	0.00
90.00	284.00	0.00
90.00	288.00	0.00
90.00	292.00	0.00
90.00	296.00	0.00
90.00	300.00	0.00
90.00	304.00	0.00
90.00	308.00	0.00
90.00	312.00	0.00
90.00	316.00	0.00
90.00	320.00	0.00
90.00	324.00	0.00
90.00	328.00	0.00
90.00	332.00	0.00
90.00	336.00	0.00
90.00	340.00	0.00
90.00	344.00	0.00
90.00	348.00	0.00
90.00	352.00	0.00
90.00	356.00	0.00
