# Tilt	Rotation	mrd
68.90	277.50	0.00
68.90	285.00	0.00
68.90	292.50	0.00
68.90	300.00	0.00
68.90	307.50	0.00
68.90	315.00	0.00
68.90	322.50	0.00
68.90	330.00	0.00
68.90	337.50	0.00
68.90	345.00	0.00
68.90	352.50	0.00
79.05	0.00	0.00
79.05	6.67	0.00
79.05	13.33	0.00
79.05	20.00	0.00
79.05	26.67	0.00
79.05	33.33	0.00
79.05	40.00	0.00
79.05	46.67	0.00
79.05	53.33	0.00
79.05	60.00	0.00
79.05	66.67	0.00
79.05	73.33	0.00
79.05	80.00	0.00
79.05	86.67	0.00
79.05	93.33	0.00
79.05	100.00	0.00
79.05	106.67	0.00
79.05	113.33	0.00
79.05	120.00	0.00
79.05	126.67	0.00
79.05	133.33	0.00
79.05	140.00	0.00
79.05	146.67	0.00
79.05	153.33	0.00
79.05	160.00	0.00
79.05	166.67	0.00
79.05	173.33	0.00
79.05	180.00	0.00
79.05	186.67	0.00
79.05	193.33	0.00
79.05	200.00	0.00
79.05	206.67	0.00
79.05	213.33	0.00
79.05	220.00	0.00
79.05	226.67	0.00
79.05	233.33	0.00
79.05	240.00	0.00
79.05	246.67	0.00
79.05	253.33	0.00
79.05	260.00	0.00
79.05	266.67	0.00
79.05	273.33	0.00
79.05	280.00	0.00
79.05	286.67	0.00
79.05	293.33	0.00
79.05	300.00	0.00
79.05	306.67	0.00
79.05	313.33	0.00
79.05	320.00	0.00
79.05	326.67	0.00
79.05	333.33	0.00
79.05	340.00	0.00
79.05	346.67	0.00
79.05	353.33	0.00
90.00	0.00	0.00
90.00	6.00	0.00
90.00	12.00	0.00
90.00	18.00	0.00
90.00	24.00	0.00
90.00	30.00	0.00
90.00	36.00	0.00
90.00	42.00	0.00
90.00	48.00	0.00
90.00	54.00	0.00
90.00	60.00	0.00
90.00	66.00	0.00
90.00	72.00	0.00
90.00	78.00	0.00
90.00	84.00	0.00
90.00	90.00	0.00
90.00	96.00	0.00
90.00	102.00	0.00
90.00	108.00	0.00
90.00	114.00	0.00
90.00	120.00	0.00
90.00	126.00	0.00
90.00	132.00	0.00
90.00	138.00	0.00
90.00	144.00	0.00
90.00	150.00	0.00
90.00	156.00	0.00
90.00	162.00	0.00
90.00	168.00	0.00
90.00	174.00	0.00
90.00	180.00	0.00
90.00	186.00	0.00
90.00	192.00	0.00
90.00	198.00	0.00
90.00	204.00	0.00
90.00	210.00	0.00
90.00	216.00	0.00
90.00	222.00	0.00
90.00	228.00	0.00
90.00	234.00	0.00
90.00	240.00	0.00
90.00	246.00	0.00
90.00	252.00	0.00
90.00	258.00	0.00
90.00	264.00	0.00
90.00	270.00	0.00
90.00	276.00	0.00
90.00	282.00	0.00
90.00	288.00	0.00
90.00	294.00	0.00
90.00	300.00	0.00
90.00	306.00	0.00
90.00	312.00	0.00
90.00	318.00	0.00
90.00	324.00	0.00
90.00	330.00	0.00
90.00	336.00	0.00
90.00	342.00	0.00
90.00	348.00	0.00
90.00	354.00	0.00
