,Tilt,Rotation,RotationIndex,Omega,Weights
53,85.00477099197542,267.49046259165084,53,-90,2.6419415349955268e-05
54,89.99999999999999,267.5,54,-90,0.0
55,85.00477099197543,267.49046259165084,55,-90,2.6419415349955268e-05
56,80.00961547698364,267.4614835381198,56,-90,5.2637762996617504e-05
57,75.01461154380775,267.41192742179294,57,-90,7.845550548332553e-05
58,70.01984709668822,267.3397791155696,58,-90,0.00010367615420057736
59,65.02542647255396,267.24193561066573,59,-90,0.00012810776478298585
60,60.031479585414814,267.1138588523819,60,-90,0.00015156439792181724
61,55.038175435787466,266.949012239608,61,-90,0.00017386753447537454
62,50.04574320776478,266.7379382827764,62,-90,0.00019484743410748656
63,45.05450696766567,266.46670640184016,63,-90,0.00021434442711394485
64,40.064945910231955,266.1141889993812,64,-90,0.00023221012960536127
65,35.07780560985035,265.647009449437,65,-90,0.0002483085727981717
66,30.094319307558187,265.0094832101056,66,-90,0.00026251723781917487
67,25.116691401856585,264.1016641597682,67,-90,0.0002747279881481264
68,20.149293646043958,262.72519334701275,68,-90,0.0002848478926019763
69,15.202188525621125,260.4247564761595,69,-90,0.00029279993259727333
70,10.304678586733885,255.88648864783448,70,-90,0.00029852358830806353
71,5.5887498098905155,243.39127680946507,71,-90,0.0003019752992583644
72,2.5,0.0,0,-85,0.0006062575916872646
73,5.5802322694590885,63.565831434114386,1,-85,0.0006039505985167231
74,10.286162962365367,76.29813490060164,2,-85,0.0005970471766161277
75,15.173858756315113,81.06517153060678,3,-85,0.0005855998651945417
76,20.111124287659635,83.59320007158288,4,-85,0.0005696957852039591
77,25.068568598945802,85.19907358219322,5,-85,0.0005494559762962532
78,30.036069314367694,86.33985760697477,6,-85,0.0005250344756383446
79,35.009201524685935,87.21530331008339,7,-85,0.0004966171455963442
80,39.98570756034448,87.9266680001667,8,-85,0.0004644202592107233
81,44.96429766924322,88.53098277651584,9,-85,0.00042868885422789045
82,49.94416444822371,89.06307276434164,10,-85,0.0003896948682149738
83,54.924759692453996,89.54566764581959,11,-85,0.0003477350689507483
84,59.905681147269604,89.99450403152193,12,-85,0.00030312879584363215
85,64.88660992070643,90.42110559298423,13,-85,0.00025621552956597556
86,69.86727291105855,90.83440264754111,14,-85,0.0002073523084011524
87,74.84741808689493,91.241738517905,15,-85,0.00015691101096665185
88,79.82679632341807,91.64954041394955,16,-85,0.00010527552599323578
89,84.80514618334034,92.06380641993692,17,-85,5.2838830699910536e-05
90,89.78217925029284,92.49049874652536,18,-85,6.614293854816189e-06
91,85.24243592228427,92.93590380432698,19,-85,5.283883069990977e-05
92,80.26909322219743,93.40700764891109,20,-85,0.00010527552599323655
93,75.29827420204788,93.91193524513096,21,-85,0.00015691101096665107
94,70.33058258792327,94.4605128798588,22,-85,0.00020735230840115314
95,65.36679340206787,95.0650379204569,23,-85,0.00025621552956597404
96,60.40792532919831,95.74138712855532,24,-85,0.00030312879584363215
97,55.455350926531224,96.51068120161148,25,-85,0.0003477350689507499
98,50.5109704465732,97.40188511744405,26,-85,0.0003896948682149738
99,45.57749687090404,98.45603838011468,27,-85,0.0004286888542278897
100,40.65894471892992,99.73345028130645,28,-85,0.0004644202592107256
101,35.76151375261543,101.32657866755494,29,-85,0.0004966171455963427
102,30.89529118755445,103.38450170978652,30,-85,0.0005250344756383446
103,26.077794536228254,106.16283342322029,31,-85,0.0005494559762962523
104,21.342086501399763,110.13438700379592,32,-85,0.0005696957852039583
105,16.757692751779246,116.25807564739762,33,-85,0.0005855998651945411
106,12.49236770251565,126.67731644722538,34,-85,0.00059704717661613
107,9.011234603299727,146.2258590983687,35,-85,0.0006039505985167227
108,7.5,179.99999999999994,36,-85,0.0006062575916872671
109,9.011234603299698,213.7741409016311,37,-85,0.0006039505985167195
110,12.49236770251565,233.32268355277466,38,-85,0.00059704717661613
111,16.75769275177919,243.74192435260233,39,-85,0.0005855998651945409
112,21.342086501399763,249.86561299620405,40,-85,0.0005696957852039555
113,26.077794536228254,253.8371665767797,41,-85,0.0005494559762962554
114,30.89529118755445,256.6154982902135,42,-85,0.0005250344756383446
115,35.76151375261537,258.67342133244506,43,-85,0.0004966171455963457
116,40.65894471892989,260.26654971869357,44,-85,0.0004644202592107202
117,45.57749687090404,261.5439616198853,45,-85,0.000428688854227892
118,50.5109704465732,262.59811488255593,46,-85,0.0003896948682149738
119,55.455350926531196,263.4893187983885,47,-85,0.0003477350689507491
120,60.407925329198264,264.25861287144465,48,-85,0.00030312879584363215
121,65.36679340206783,264.9349620795431,49,-85,0.00025621552956597713
122,70.33058258792323,265.5394871201412,50,-85,0.00020735230840115084
123,75.29827420204789,266.08806475486904,51,-85,0.00015691101096665264
124,80.26909322219743,266.5929923510889,52,-85,0.00010527552599323578
125,85.24243592228427,267.064096195673,53,-85,5.2838830699910536e-05
126,89.78217925029286,267.50950125347464,54,-85,0.0
127,84.80514618334036,267.9361935800631,55,-85,5.2838830699910536e-05
128,79.8267963234181,268.3504595860504,56,-85,0.00010527552599323501
129,74.8474180868949,268.758261482095,57,-85,0.00015691101096665107
130,69.86727291105859,269.1655973524589,58,-85,0.00020735230840115471
131,64.8866099207064,269.57889440701575,59,-85,0.0002562155295659717
132,59.905681147269604,270.00549596847804,60,-85,0.0003031287958436345
133,54.924759692453996,270.4543323541804,61,-85,0.0003477350689507491
134,49.944164448223724,270.93692723565835,62,-85,0.0003896948682149731
135,44.96429766924324,271.4690172234842,63,-85,0.0004286888542278897
136,39.9857075603445,272.0733319998333,64,-85,0.00046442025921072255
137,35.00920152468596,272.7846966899166,65,-85,0.0004966171455963434
138,30.036069314367722,273.66014239302524,66,-85,0.0005250344756383497
139,25.06856859894583,274.80092641780675,67,-85,0.0005494559762962528
140,20.111124287659635,276.4067999284171,68,-85,0.0005696957852039526
141,15.173858756315113,278.9348284693932,69,-85,0.0005855998651945467
142,10.28616296236541,283.7018650993983,70,-85,0.0005970471766161271
143,5.580232269459103,296.43416856588556,71,-85,0.0006039505985167288
144,7.5,0.0,0,-80,0.0006062575916872646
145,8.9953851379708,33.84112590695532,1,-80,0.0006039505985167231
146,12.446506243041554,53.6025740771091,2,-80,0.0005970471766161277
147,16.68049004593503,64.26901513620238,3,-80,0.0005855998651945417
148,21.2338150242241,70.6396583619976,4,-80,0.0005696957852039591
149,25.938526596451723,74.85579104491102,5,-80,0.0005494559762962532
150,30.7247988334682,77.87859592877875,6,-80,0.0005250344756383446
151,35.559315929830575,80.18324238646939,7,-80,0.0004966171455963442
152,40.42434026048392,82.02738917486249,8,-80,0.0004644202592107233
153,45.30957697834537,83.56195772322654,9,-80,0.00042868885422789045
154,50.2086165847569,84.88118135211782,10,-80,0.0003896948682149738
155,55.11722208545261,86.04718250270902,11,-80,0.0003477350689507483
156,60.0324363760675,87.10293660950835,12,-80,0.00030312879584363215
157,64.95208475634405,88.07954424869213,13,-80,0.00025621552956597556
158,69.87448039890057,89.00053982222187,14,-80,0.0002073523084011524
159,74.79823930370115,89.8845800107147,15,-80,0.00015691101096665185
160,79.72215618003075,90.74721400715359,16,-80,0.00010527552599323578
161,84.64511430224032,91.60212417868904,17,-80,5.2838830699910536e-05
162,89.56601314355112,92.46206647972187,18,-80,6.614293854816189e-06
163,85.51629709968729,93.33965783706239,19,-80,5.283883069990977e-05
164,80.60308272099662,94.24811762685873,20,-80,0.00010527552599323655
165,75.69580387014669,95.20205633135451,21,-80,0.00015691101096665107
166,70.79621211131884,96.2184107129337,22,-80,0.00020735230840115314
167,65.90648207649792,97.3176524536179,23,-80,0.00025621552956597404
168,61.02939840418358,98.52545423115197,24,-80,0.00030312879584363215
169,56.16863233463371,99.87510194388514,25,-80,0.0003477350689507499
170,51.329166394544245,101.411130983106,26,-80,0.0003896948682149738
171,46.51797077616692,103.19501081836437,27,-80,0.0004286888542278897
172,41.74512302019565,105.31435131407413,28,-80,0.0004644202592107256
173,37.02574142893991,107.89834950689216,29,-80,0.0004966171455963427
174,32.383482302080836,111.14461312193383,30,-80,0.0005250344756383446
175,27.85719002090036,115.36707045185344,31,-80,0.0005494559762962523
176,23.51418015390192,121.0820401168658,32,-80,0.0005696957852039583
177,19.477683692878145,129.15227170690474,33,-80,0.0005855998651945411
178,15.981883061046346,140.9437498141838,34,-80,0.00059704717661613
179,13.455217910965274,158.0246048216559,35,-80,0.0006039505985167227
180,12.5,179.99999999999997,36,-80,0.0006062575916872671
181,13.455217910965246,201.97539517834392,37,-80,0.0006039505985167195
182,15.981883061046346,219.05625018581622,38,-80,0.00059704717661613
183,19.477683692878088,230.84772829309517,39,-80,0.0005855998651945409
184,23.51418015390192,238.9179598831342,40,-80,0.0005696957852039555
185,27.857190020900333,244.63292954814654,41,-80,0.0005494559762962554
186,32.383482302080864,248.85538687806616,42,-80,0.0005250344756383446
187,37.02574142893988,252.1016504931078,43,-80,0.0004966171455963457
188,41.74512302019565,254.68564868592586,44,-80,0.0004644202592107202
189,46.51797077616689,256.8049891816356,45,-80,0.000428688854227892
190,51.329166394544245,258.58886901689397,46,-80,0.0003896948682149738
191,56.16863233463367,260.12489805611483,47,-80,0.0003477350689507491
192,61.02939840418354,261.47454576884803,48,-80,0.00030312879584363215
193,65.90648207649788,262.6823475463821,49,-80,0.00025621552956597713
194,70.7962121113188,263.78158928706625,50,-80,0.00020735230840115084
195,75.6958038701467,264.79794366864553,51,-80,0.00015691101096665264
196,80.60308272099662,265.75188237314126,52,-80,0.00010527552599323578
197,85.51629709968729,266.6603421629376,53,-80,5.2838830699910536e-05
198,89.56601314355113,267.5379335202781,54,-80,0.0
199,84.64511430224033,268.39787582131095,55,-80,5.2838830699910536e-05
200,79.72215618003077,269.2527859928464,56,-80,0.00010527552599323501
201,74.79823930370114,270.11541998928533,57,-80,0.00015691101096665107
202,69.87448039890062,270.99946017777813,58,-80,0.00020735230840115471
203,64.95208475634404,271.9204557513079,59,-80,0.0002562155295659717
204,60.0324363760675,272.89706339049167,60,-80,0.0003031287958436345
205,55.11722208545261,273.952817497291,61,-80,0.0003477350689507491
206,50.20861658475692,275.11881864788216,62,-80,0.0003896948682149731
207,45.30957697834537,276.43804227677344,63,-80,0.0004286888542278897
208,40.424340260483945,277.9726108251375,64,-80,0.00046442025921072255
209,35.5593159298306,279.8167576135306,65,-80,0.0004966171455963434
210,30.724798833468235,282.12140407122126,66,-80,0.0005250344756383497
211,25.93852659645175,285.14420895508897,67,-80,0.0005494559762962528
212,21.2338150242241,289.3603416380024,68,-80,0.0005696957852039526
213,16.68049004593503,295.73098486379763,69,-80,0.0005855998651945467
214,12.446506243041597,306.39742592289076,70,-80,0.0005970471766161271
215,8.995385137970814,326.15887409304463,71,-80,0.0006039505985167288
216,12.5,0.0,0,-75,0.0006062575916872646
217,13.437530842819825,22.005269263691208,1,-75,0.0006039505985167231
218,15.922136910041218,39.22636653976632,2,-75,0.0005970471766161277
219,19.366931553379672,51.236198601100114,3,-75,0.0005855998651945417
220,23.350268539802812,59.553277250579164,4,-75,0.0005696957852039591
221,27.63969210801495,65.52265276323025,5,-75,0.0005494559762962532
222,32.1121027387486,70.00146534622294,6,-75,0.0005250344756383446
223,36.69991238083622,73.50570889591646,7,-75,0.0004966171455963442
224,41.36391824829578,76.35058280509053,8,-75,0.0004644202592107233
225,46.08009167232314,78.73541064232224,9,-75,0.00042868885422789045
226,50.83293539327427,80.791231246756,10,-75,0.0003896948682149738
227,55.61197738247681,82.6075666151988,11,-75,0.0003477350689507483
228,60.409824466137465,84.24789646113193,12,-75,0.00030312879584363215
229,65.22102824459924,85.75892034080273,13,-75,0.00025621552956597556
230,70.04139277350784,87.17631076208187,14,-75,0.0002073523084011524
231,74.8675314635581,88.52842882149399,15,-75,0.00015691101096665185
232,79.6965682634862,89.83882978485467,16,-75,0.00010527552599323578
233,84.52592296326662,91.12804221098244,17,-75,5.2838830699910536e-05
234,89.35314394108802,92.41491719176803,18,-75,6.614293854816189e-06
235,85.82423601834608,93.71774216808991,19,-75,5.283883069990977e-05
236,81.00883926245035,95.05526034848904,20,-75,0.00010527552599323655
237,76.20359479235893,96.44771411349521,21,-75,0.00015691101096665107
238,71.41191997160382,97.91803124144111,22,-75,0.00020735230840115314
239,66.63795586846533,99.49329534256292,23,-75,0.00025621552956597404
240,61.88688996138262,101.20669134089644,24,-75,0.00030312879584363215
241,57.16541821197998,103.10020475875908,25,-75,0.0003477350689507499
242,52.482430425780365,105.22850075418324,26,-75,0.0003896948682149738
243,47.85005894331465,107.66464855988332,27,-75,0.0004286888542278897
244,43.28533067016869,110.50873368229675,28,-75,0.0004644202592107256
245,38.81284196455471,113.90094280739629,29,-75,0.0004966171455963427
246,34.469194966556444,118.04129136963242,30,-75,0.0005250344756383446
247,30.310468028345753,123.21796629837948,31,-75,0.0005494559762962523
248,26.424707382830434,129.84181505365487,32,-75,0.0005696957852039583
249,22.95151751257285,138.46415917273572,33,-75,0.0005855998651945411
250,20.106320848264147,149.6913463446528,34,-75,0.00059704717661613
251,18.186648251498923,163.80078584927708,35,-75,0.0006039505985167227
252,17.5,179.99999999999997,36,-75,0.0006062575916872671
253,18.186648251498923,196.1992141507228,37,-75,0.0006039505985167195
254,20.106320848264147,210.30865365534723,38,-75,0.00059704717661613
255,22.95151751257282,221.5358408272642,39,-75,0.0005855998651945409
256,26.424707382830434,230.1581849463451,40,-75,0.0005696957852039555
257,30.310468028345724,236.78203370162052,41,-75,0.0005494559762962554
258,34.46919496655647,241.9587086303676,42,-75,0.0005250344756383446
259,38.81284196455468,246.09905719260365,43,-75,0.0004966171455963457
260,43.28533067016866,249.49126631770324,44,-75,0.0004644202592107202
261,47.85005894331462,252.33535144011665,45,-75,0.000428688854227892
262,52.482430425780336,254.77149924581676,46,-75,0.0003896948682149738
263,57.165418211979926,256.8997952412409,47,-75,0.0003477350689507491
264,61.88688996138258,258.79330865910356,48,-75,0.00030312879584363215
265,66.63795586846528,260.50670465743707,49,-75,0.00025621552956597713
266,71.4119199716038,262.0819687585589,50,-75,0.00020735230840115084
267,76.20359479235894,263.5522858865048,51,-75,0.00015691101096665264
268,81.00883926245034,264.944739651511,52,-75,0.00010527552599323578
269,85.82423601834608,266.2822578319101,53,-75,5.2838830699910536e-05
270,89.35314394108804,267.58508280823196,54,-75,0.0
271,84.52592296326664,268.87195778901753,55,-75,5.2838830699910536e-05
272,79.69656826348623,270.1611702151453,56,-75,0.00010527552599323501
273,74.86753146355807,271.471571178506,57,-75,0.00015691101096665107
274,70.04139277350787,272.82368923791813,58,-75,0.00020735230840115471
275,65.22102824459922,274.2410796591973,59,-75,0.0002562155295659717
276,60.409824466137465,275.7521035388681,60,-75,0.0003031287958436345
277,55.61197738247681,277.39243338480117,61,-75,0.0003477350689507491
278,50.832935393274276,279.208768753244,62,-75,0.0003896948682149731
279,46.080091672323164,281.2645893576778,63,-75,0.0004286888542278897
280,41.36391824829581,283.64941719490946,64,-75,0.00046442025921072255
281,36.699912380836246,286.4942911040835,65,-75,0.0004966171455963434
282,32.11210273874864,289.998534653777,66,-75,0.0005250344756383497
283,27.639692108014984,294.47734723676973,67,-75,0.0005494559762962528
284,23.350268539802798,300.44672274942087,68,-75,0.0005696957852039526
285,19.366931553379672,308.7638013988999,69,-75,0.0005855998651945467
286,15.92213691004126,320.77363346023355,70,-75,0.0005970471766161271
287,13.43753084281984,337.9947307363088,71,-75,0.0006039505985167288
288,17.5,0.0,0,-70,0.0006062575916872646
289,18.168331505448535,16.215428792472355,1,-70,0.0006039505985167231
290,20.03985298197628,30.415209392638626,2,-70,0.0005970471766161277
291,22.81994838064945,41.81329286042358,3,-70,0.0005855998651945417
292,26.220481271731316,50.65732166163285,4,-70,0.0005696957852039591
293,30.030528898466258,57.527962455816045,5,-70,0.0005494559762962532
294,34.11210840861591,62.96293673630744,6,-70,0.0005250344756383446
295,38.377510440522336,67.36750069903583,7,-70,0.0004966171455963442
296,42.77047530320119,71.02827499959304,8,-70,0.0004644202592107233
297,47.25401299472604,74.14556072101446,9,-70,0.00042868885422789045
298,51.803048140000975,76.86067623652474,10,-70,0.0003896948682149738
299,56.40001996518282,79.27525459916723,11,-70,0.0003477350689507483
300,61.03221185246645,81.46416200118894,12,-70,0.00030312879584363215
301,65.69009003637913,83.48406358490159,13,-70,0.00025621552956597556
302,70.36623849602589,85.37915844966642,14,-70,0.0002073523084011524
303,75.05465191085594,87.18509942378144,15,-70,0.00015691101096665185
304,79.75024643722695,88.93175275088737,16,-70,0.00010527552599323578
305,84.44850305021639,90.6452206277497,17,-70,5.2838830699910536e-05
306,89.14518922082443,92.34940590733616,18,-70,6.614293854816189e-06
307,86.16387800226582,94.06731204652293,19,-70,5.283883069990977e-05
308,81.48305543164696,95.82222234007027,20,-70,0.00010527552599323655
309,76.81710816376464,97.63887878601886,21,-70,0.00015691101096665107
310,72.17148039032489,99.54477640100932,22,-70,0.00020735230840115314
311,67.5526333538482,101.57170116781248,23,-70,0.00025621552956597404
312,62.968492013000926,103.7576694815274,24,-70,0.00030312879584363215
313,58.42906054857363,106.14947585986101,25,-70,0.0003477350689507499
314,53.94729712946108,108.80612438652926,26,-70,0.0003896948682149738
315,49.54038652651303,111.80349915499234,27,-70,0.0004286888542278897
316,45.231623436308695,115.24067887951847,28,-70,0.0004644202592107256
317,41.053226567614104,119.24818460035507,29,-70,0.0004966171455963427
318,37.05053311504358,123.9977742215098,30,-70,0.0005250344756383446
319,33.288092113978536,129.71114932328737,31,-70,0.0005494559762962523
320,29.85786830022147,136.65889466382782,32,-70,0.0005696957852039583
321,26.8881912525693,145.12792046788422,33,-70,0.0005855998651945411
322,24.54751196272207,155.31806339931734,34,-70,0.00059704717661613
323,23.02897758902327,167.13934913947134,35,-70,0.0006039505985167227
324,22.5,180.0,36,-70,0.0006062575916872671
325,23.02897758902327,192.86065086052858,37,-70,0.0006039505985167195
326,24.547511962722098,204.6819366006827,38,-70,0.00059704717661613
327,26.8881912525693,214.8720795321157,39,-70,0.0005855998651945409
328,29.85786830022147,223.34110533617218,40,-70,0.0005696957852039555
329,33.288092113978536,230.2888506767126,41,-70,0.0005494559762962554
330,37.050533115043606,236.0022257784902,42,-70,0.0005250344756383446
331,41.05322656761405,240.7518153996449,43,-70,0.0004966171455963457
332,45.231623436308666,244.75932112048153,44,-70,0.0004644202592107202
333,49.540386526513004,248.19650084500768,45,-70,0.000428688854227892
334,53.94729712946106,251.19387561347074,46,-70,0.0003896948682149738
335,58.42906054857359,253.85052414013896,47,-70,0.0003477350689507491
336,62.96849201300088,256.2423305184726,48,-70,0.00030312879584363215
337,67.55263335384817,258.42829883218747,49,-70,0.00025621552956597713
338,72.17148039032485,260.45522359899064,50,-70,0.00020735230840115084
339,76.81710816376466,262.36112121398116,51,-70,0.00015691101096665264
340,81.48305543164696,264.1777776599297,52,-70,0.00010527552599323578
341,86.16387800226582,265.93268795347706,53,-70,5.2838830699910536e-05
342,89.14518922082445,267.6505940926638,54,-70,0.0
343,84.4485030502164,269.3547793722503,55,-70,5.2838830699910536e-05
344,79.75024643722698,271.06824724911263,56,-70,0.00010527552599323501
345,75.05465191085591,272.8149005762186,57,-70,0.00015691101096665107
346,70.36623849602591,274.6208415503336,58,-70,0.00020735230840115471
347,65.69009003637913,276.5159364150984,59,-70,0.0002562155295659717
348,61.03221185246645,278.5358379988111,60,-70,0.0003031287958436345
349,56.40001996518282,280.7247454008328,61,-70,0.0003477350689507491
350,51.80304814000098,283.13932376347526,62,-70,0.0003896948682149731
351,47.254012994726054,285.8544392789855,63,-70,0.0004286888542278897
352,42.77047530320121,288.97172500040693,64,-70,0.00046442025921072255
353,38.37751044052236,292.6324993009641,65,-70,0.0004966171455963434
354,34.11210840861594,297.0370632636925,66,-70,0.0005250344756383497
355,30.030528898466294,302.47203754418393,67,-70,0.0005494559762962528
356,26.220481271731316,309.34267833836714,68,-70,0.0005696957852039526
357,22.81994838064945,318.1867071395764,69,-70,0.0005855998651945467
358,20.03985298197631,329.58479060736124,70,-70,0.0005970471766161271
359,18.16833150544855,343.7845712075276,71,-70,0.0006039505985167288
360,22.5,0.0,0,-65,0.0006062575916872646
361,23.010381648083523,12.87064734082003,1,-65,0.0006039505985167231
362,24.477536604230806,24.752575400820582,2,-65,0.0005970471766161277
363,26.74385187865967,35.071811877814696,3,-65,0.0005855998651945417
364,29.625558374238103,43.727410527994245,4,-65,0.0005696957852039591
365,32.960444806731495,50.90004701963345,5,-65,0.0005494559762962532
366,36.62349854767436,56.86125608356249,6,-65,0.0005250344756383446
367,40.52419721640385,61.87225216993394,7,-65,0.0004966171455963442
368,44.59840432427373,66.14994863335244,8,-65,0.0004644202592107233
369,48.800661098720845,69.86416085808649,9,-65,0.00042868885422789045
370,53.0983471263062,73.14510526721341,10,-65,0.0003896948682149738
371,57.46760530672853,76.09248746205138,11,-65,0.0003477350689507483
372,61.89057767813843,78.78337010210475,12,-65,0.00030312879584363215
373,66.35353637829792,81.27829671007954,13,-65,0.00025621552956597556
374,70.84560611600045,83.62587640457522,14,-65,0.0002073523084011524
375,75.35787274100308,85.86618784818974,15,-65,0.00015691101096665185
376,79.88274221122788,88.03333223339152,16,-65,0.00010527552599323578
377,84.4134599909101,90.15739670144251,17,-65,5.2838830699910536e-05
378,88.94372973572746,92.26602624034663,18,-65,6.614293854816189e-06
379,86.53261238959666,94.38575467422137,19,-65,5.283883069990977e-05
380,82.02190157326186,96.54321388758586,20,-65,0.00010527552599323655
381,77.5309558351913,98.76632238060265,21,-65,0.00015691101096665107
382,73.06742456864554,101.08554700185792,22,-65,0.00020735230840115314
383,68.64020771447503,103.53533289102677,23,-65,0.00025621552956597404
384,64.25998775775975,106.15580339842536,24,-65,0.00030312879584363215
385,59.93993073805282,108.99483854222485,25,-65,0.0003477350689507499
386,55.69663291047321,112.11063471850669,26,-65,0.0003896948682149738
387,51.55141682228847,115.57480005142577,27,-65,0.0004286888542278897
388,47.5321108953741,119.4758814104128,28,-65,0.0004644202592107256
389,43.67546533462934,123.92280668269696,29,-65,0.0004966171455963427
390,40.03032023651673,129.0467805750633,30,-65,0.0005250344756383446
391,36.661439372607475,134.99825188852805,31,-65,0.0005494559762962523
392,33.653328423457225,141.93231735047988,32,-65,0.0005696957852039583
393,31.1120384329418,149.97232783491117,33,-65,0.0005855998651945411
394,29.1608664487824,159.14309658365414,34,-65,0.00059704717661613
395,27.924514554535563,169.28460413569462,35,-65,0.0006039505985167227
396,27.5,180.0,36,-65,0.0006062575916872671
397,27.924514554535563,190.7153958643053,37,-65,0.0006039505985167195
398,29.1608664487824,200.8569034163459,38,-65,0.00059704717661613
399,31.112038432941773,210.02767216508877,39,-65,0.0005855998651945409
400,33.653328423457225,218.0676826495201,40,-65,0.0005696957852039555
401,36.661439372607475,225.00174811147193,41,-65,0.0005494559762962554
402,40.03032023651673,230.9532194249367,42,-65,0.0005250344756383446
403,43.67546533462931,236.077193317303,43,-65,0.0004966171455963457
404,47.5321108953741,240.52411858958718,44,-65,0.0004644202592107202
405,51.55141682228847,244.42519994857423,45,-65,0.000428688854227892
406,55.69663291047321,247.8893652814933,46,-65,0.0003896948682149738
407,59.939930738052794,251.0051614577751,47,-65,0.0003477350689507491
408,64.2599877577597,253.84419660157462,48,-65,0.00030312879584363215
409,68.640207714475,256.46466710897323,49,-65,0.00025621552956597713
410,73.06742456864549,258.91445299814205,50,-65,0.00020735230840115084
411,77.53095583519132,261.2336776193974,51,-65,0.00015691101096665264
412,82.02190157326186,263.45678611241414,52,-65,0.00010527552599323578
413,86.53261238959666,265.6142453257786,53,-65,5.2838830699910536e-05
414,88.94372973572747,267.73397375965334,54,-65,0.0
415,84.41345999091011,269.8426032985575,55,-65,5.2838830699910536e-05
416,79.8827422112279,271.96666776660845,56,-65,0.00010527552599323501
417,75.35787274100306,274.1338121518103,57,-65,0.00015691101096665107
418,70.8456061160005,276.37412359542475,58,-65,0.00020735230840115471
419,66.3535363782979,278.72170328992047,59,-65,0.0002562155295659717
420,61.89057767813843,281.21662989789525,60,-65,0.0003031287958436345
421,57.46760530672853,283.9075125379486,61,-65,0.0003477350689507491
422,53.09834712630621,286.8548947327866,62,-65,0.0003896948682149731
423,48.80066109872086,290.1358391419135,63,-65,0.0004286888542278897
424,44.59840432427375,293.85005136664756,64,-65,0.00046442025921072255
