# Tilt	Rotation	mrd
45.84	299.83	0.00
45.93	292.87	0.00
46.03	285.92	0.00
46.13	278.99	0.00
46.22	272.06	0.00
46.32	265.15	0.00
46.41	258.25	0.00
46.51	251.35	0.00
46.60	244.47	0.00
46.70	237.60	0.00
46.80	230.74	0.00
46.89	223.90	0.00
46.99	217.06	0.00
47.08	210.23	0.00
47.17	203.41	0.00
47.27	196.60	0.00
47.36	189.81	0.00
47.46	183.02	0.00
47.55	176.25	0.00
47.65	169.48	0.00
47.74	162.72	0.00
47.83	155.98	0.00
47.93	149.24	0.00
48.02	142.52	0.00
48.11	135.80	0.00
48.21	129.09	0.00
48.30	122.40	0.00
48.39	115.71	0.00
48.49	109.03	0.00
48.58	102.37	0.00
48.67	95.71	0.00
48.76	89.06	0.00
48.86	82.42	0.00
48.95	75.79	0.00
49.04	69.17	0.00
49.13	62.55	0.00
49.22	55.95	0.00
49.31	49.36	0.00
49.41	42.77	0.00
49.50	36.20	0.00
49.59	29.63	0.00
49.68	23.07	0.00
49.77	16.52	0.00
49.86	9.98	0.00
49.95	3.45	0.00
50.04	356.93	0.00
50.13	350.41	0.00
50.22	343.91	0.00
50.31	337.41	0.00
50.40	330.92	0.00
50.49	324.44	0.00
50.58	317.97	0.00
50.67	311.51	0.00
50.76	305.05	0.00
50.85	298.60	0.00
50.94	292.16	0.00
51.03	285.73	0.00
51.12	279.31	0.00
51.21	272.90	0.00
51.30	266.49	0.00
51.39	260.09	0.00
51.48	253.70	0.00
51.57	247.32	0.00
51.65	240.94	0.00
51.74	234.57	0.00
51.83	228.21	0.00
51.92	221.86	0.00
52.01	215.52	0.00
52.09	209.18	0.00
52.18	202.85	0.00
52.27	196.53	0.00
52.36	190.21	0.00
52.45	183.91	0.00
52.53	177.61	0.00
52.62	171.32	0.00
52.71	165.03	0.00
52.80	158.75	0.00
52.88	152.48	0.00
52.97	146.22	0.00
53.06	139.96	0.00
53.14	133.71	0.00
53.23	127.47	0.00
53.32	121.24	0.00
53.40	115.01	0.00
53.49	108.79	0.00
53.58	102.58	0.00
53.66	96.37	0.00
53.75	90.17	0.00
53.83	83.97	0.00
53.92	77.79	0.00
54.01	71.61	0.00
54.09	65.43	0.00
54.18	59.27	0.00
54.26	53.11	0.00
54.35	46.95	0.00
54.43	40.81	0.00
54.52	34.67	0.00
54.60	28.53	0.00
54.69	22.41	0.00
54.77	16.29	0.00
54.86	10.17	0.00
54.94	4.06	0.00
55.03	357.96	0.00
55.11	351.87	0.00
55.20	345.78	0.00
55.28	339.69	0.00
55.37	333.62	0.00
55.45	327.55	0.00
55.53	321.48	0.00
55.62	315.42	0.00
55.70	309.37	0.00
55.79	303.33	0.00
55.87	297.28	0.00
55.95	291.25	0.00
56.04	285.22	0.00
56.12	279.20	0.00
56.21	273.18	0.00
56.29	267.17	0.00
56.37	261.17	0.00
56.46	255.17	0.00
56.54	249.18	0.00
56.62	243.19	0.00
56.71	237.21	0.00
56.79	231.23	0.00
56.87	225.26	0.00
56.95	219.29	0.00
57.04	213.33	0.00
57.12	207.38	0.00
57.20	201.43	0.00
57.28	195.49	0.00
57.37	189.55	0.00
57.45	183.62	0.00
57.53	177.69	0.00
57.61	171.77	0.00
57.70	165.86	0.00
57.78	159.95	0.00
57.86	154.04	0.00
57.94	148.14	0.00
58.02	142.25	0.00
58.11	136.36	0.00
58.19	130.48	0.00
58.27	124.60	0.00
58.35	118.72	0.00
58.43	112.86	0.00
58.51	106.99	0.00
58.60	101.13	0.00
58.68	95.28	0.00
58.76	89.43	0.00
58.84	83.59	0.00
58.92	77.75	0.00
59.00	71.92	0.00
59.08	66.09	0.00
59.16	60.27	0.00
59.24	54.45	0.00
59.32	48.64	0.00
59.41	42.83	0.00
59.49	37.02	0.00
59.57	31.22	0.00
59.65	25.43	0.00
59.73	19.64	0.00
59.81	13.86	0.00
59.89	8.08	0.00
59.97	2.30	0.00
60.05	356.53	0.00
60.13	350.76	0.00
60.21	345.00	0.00
60.29	339.25	0.00
60.37	333.49	0.00
60.45	327.75	0.00
60.53	322.00	0.00
60.61	316.26	0.00
60.69	310.53	0.00
60.77	304.80	0.00
60.85	299.07	0.00
60.93	293.35	0.00
61.01	287.64	0.00
61.08	281.92	0.00
61.16	276.22	0.00
61.24	270.51	0.00
61.32	264.81	0.00
61.40	259.12	0.00
61.48	253.43	0.00
61.56	247.74	0.00
61.64	242.06	0.00
61.72	236.38	0.00
61.80	230.71	0.00
61.87	225.04	0.00
61.95	219.37	0.00
62.03	213.71	0.00
62.11	208.06	0.00
62.19	202.40	0.00
62.27	196.75	0.00
62.35	191.11	0.00
62.42	185.47	0.00
62.50	179.83	0.00
62.58	174.20	0.00
62.66	168.57	0.00
62.74	162.95	0.00
62.81	157.32	0.00
62.89	151.71	0.00
62.97	146.09	0.00
63.05	140.49	0.00
63.13	134.88	0.00
63.20	129.28	0.00
63.28	123.68	0.00
63.36	118.09	0.00
63.44	112.50	0.00
63.52	106.91	0.00
63.59	101.33	0.00
63.67	95.75	0.00
63.75	90.17	0.00
63.82	84.60	0.00
63.90	79.04	0.00
63.98	73.47	0.00
64.06	67.91	0.00
64.13	62.35	0.00
64.21	56.80	0.00
64.29	51.25	0.00
64.37	45.71	0.00
64.44	40.16	0.00
64.52	34.62	0.00
64.60	29.09	0.00
64.67	23.56	0.00
64.75	18.03	0.00
64.83	12.50	0.00
64.90	6.98	0.00
64.98	1.47	0.00
65.06	355.95	0.00
65.13	350.44	0.00
65.21	344.93	0.00
65.29	339.43	0.00
65.36	333.93	0.00
65.44	328.43	0.00
65.51	322.94	0.00
65.59	317.45	0.00
65.67	311.96	0.00
65.74	306.47	0.00
65.82	300.99	0.00
65.90	295.52	0.00
65.97	290.04	0.00
66.05	284.57	0.00
66.12	279.10	0.00
66.20	273.64	0.00
66.28	268.18	0.00
66.35	262.72	0.00
66.43	257.26	0.00
66.50	251.81	0.00
66.58	246.36	0.00
66.65	240.92	0.00
66.73	235.47	0.00
66.81	230.03	0.00
66.88	224.60	0.00
66.96	219.16	0.00
67.03	213.73	0.00
67.11	208.30	0.00
67.18	202.88	0.00
67.26	197.46	0.00
67.33	192.04	0.00
67.41	186.62	0.00
67.48	181.21	0.00
67.56	175.80	0.00
67.63	170.40	0.00
67.71	164.99	0.00
67.78	159.59	0.00
67.86	154.19	0.00
67.93	148.80	0.00
68.01	143.40	0.00
68.08	138.02	0.00
68.16	132.63	0.00
68.23	127.24	0.00
68.31	121.86	0.00
68.38	116.49	0.00
68.46	111.11	0.00
68.53	105.74	0.00
68.61	100.37	0.00
68.68	95.00	0.00
68.76	89.64	0.00
68.83	84.27	0.00
68.90	78.91	0.00
68.98	73.56	0.00
69.05	68.20	0.00
69.13	62.85	0.00
69.20	57.50	0.00
69.28	52.16	0.00
69.35	46.81	0.00
69.42	41.47	0.00
69.50	36.14	0.00
69.57	30.80	0.00
69.65	25.47	0.00
69.72	20.14	0.00
69.79	14.81	0.00
69.87	9.48	0.00
69.94	4.16	0.00
70.02	358.84	0.00
70.09	353.52	0.00
70.16	348.21	0.00
70.24	342.89	0.00
70.31	337.58	0.00
70.39	332.28	0.00
70.46	326.97	0.00
70.53	321.67	0.00
70.61	316.37	0.00
70.68	311.07	0.00
70.75	305.77	0.00
70.83	300.48	0.00
70.90	295.19	0.00
70.97	289.90	0.00
71.05	284.61	0.00
71.12	279.33	0.00
71.19	274.05	0.00
71.27	268.77	0.00
71.34	263.49	0.00
71.41	258.21	0.00
71.49	252.94	0.00
71.56	247.67	0.00
71.63	242.40	0.00
71.71	237.14	0.00
71.78	231.87	0.00
71.85	226.61	0.00
71.93	221.35	0.00
72.00	216.09	0.00
72.07	210.84	0.00
72.14	205.58	0.00
72.22	200.33	0.00
72.29	195.08	0.00
72.36	189.84	0.00
72.44	184.59	0.00
72.51	179.35	0.00
72.58	174.11	0.00
72.65	168.87	0.00
72.73	163.64	0.00
72.80	158.40	0.00
72.87	153.17	0.00
72.95	147.94	0.00
73.02	142.71	0.00
73.09	137.49	0.00
73.16	132.26	0.00
73.24	127.04	0.00
73.31	121.82	0.00
73.38	116.60	0.00
73.45	111.39	0.00
73.53	106.17	0.00
73.60	100.96	0.00
73.67	95.75	0.00
73.74	90.54	0.00
73.81	85.34	0.00
73.89	80.13	0.00
73.96	74.93	0.00
74.03	69.73	0.00
74.10	64.53	0.00
74.18	59.33	0.00
74.25	54.14	0.00
74.32	48.94	0.00
74.39	43.75	0.00
74.46	38.56	0.00
74.54	33.38	0.00
74.61	28.19	0.00
74.68	23.01	0.00
74.75	17.82	0.00
74.82	12.64	0.00
74.90	7.46	0.00
74.97	2.29	0.00
75.04	357.11	0.00
75.11	351.94	0.00
75.18	346.76	0.00
75.26	341.59	0.00
75.33	336.43	0.00
75.40	331.26	0.00
75.47	326.09	0.00
75.54	320.93	0.00
75.61	315.77	0.00
75.69	310.61	0.00
75.76	305.45	0.00
75.83	300.29	0.00
75.90	295.14	0.00
75.97	289.98	0.00
76.04	284.83	0.00
76.12	279.68	0.00
76.19	274.53	0.00
76.26	269.39	0.00
76.33	264.24	0.00
76.40	259.10	0.00
76.47	253.95	0.00
76.54	248.81	0.00
76.62	243.67	0.00
76.69	238.53	0.00
76.76	233.40	0.00
76.83	228.26	0.00
76.90	223.13	0.00
76.97	218.00	0.00
77.04	212.87	0.00
77.11	207.74	0.00
77.19	202.61	0.00
77.26	197.48	0.00
77.33	192.36	0.00
77.40	187.23	0.00
77.47	182.11	0.00
77.54	176.99	0.00
77.61	171.87	0.00
77.68	166.76	0.00
77.76	161.64	0.00
77.83	156.52	0.00
77.90	151.41	0.00
77.97	146.30	0.00
78.04	141.19	0.00
78.11	136.08	0.00
78.18	130.97	0.00
78.25	125.86	0.00
78.32	120.76	0.00
78.39	115.65	0.00
78.46	110.55	0.00
78.54	105.45	0.00
78.61	100.35	0.00
78.68	95.25	0.00
78.75	90.15	0.00
78.82	85.05	0.00
78.89	79.96	0.00
78.96	74.86	0.00
79.03	69.77	0.00
79.10	64.68	0.00
79.17	59.59	0.00
79.24	54.50	0.00
79.31	49.41	0.00
79.38	44.32	0.00
79.46	39.24	0.00
79.53	34.15	0.00
79.60	29.07	0.00
79.67	23.99	0.00
79.74	18.90	0.00
79.81	13.82	0.00
79.88	8.75	0.00
79.95	3.67	0.00
80.02	358.59	0.00
80.09	353.51	0.00
80.16	348.44	0.00
80.23	343.37	0.00
80.30	338.29	0.00
80.37	333.22	0.00
80.44	328.15	0.00
80.51	323.08	0.00
80.58	318.01	0.00
80.65	312.95	0.00
80.72	307.88	0.00
80.79	302.82	0.00
80.86	297.75	0.00
80.93	292.69	0.00
81.01	287.63	0.00
81.08	282.56	0.00
81.15	277.50	0.00
81.22	272.45	0.00
81.29	267.39	0.00
81.36	262.33	0.00
81.43	257.27	0.00
81.50	252.22	0.00
81.57	247.16	0.00
81.64	242.11	0.00
81.71	237.06	0.00
81.78	232.00	0.00
81.85	226.95	0.00
81.92	221.90	0.00
81.99	216.85	0.00
82.06	211.81	0.00
82.13	206.76	0.00
82.20	201.71	0.00
82.27	196.67	0.00
82.34	191.62	0.00
82.41	186.58	0.00
82.48	181.53	0.00
82.55	176.49	0.00
82.62	171.45	0.00
82.69	166.41	0.00
82.76	161.37	0.00
82.83	156.33	0.00
82.90	151.29	0.00
82.97	146.25	0.00
83.04	141.21	0.00
83.11	136.18	0.00
83.18	131.14	0.00
83.25	126.11	0.00
83.32	121.07	0.00
83.39	116.04	0.00
83.46	111.01	0.00
83.53	105.97	0.00
83.60	100.94	0.00
83.67	95.91	0.00
83.74	90.88	0.00
83.81	85.85	0.00
83.88	80.82	0.00
83.95	75.80	0.00
84.02	70.77	0.00
84.09	65.74	0.00
84.16	60.72	0.00
84.23	55.69	0.00
84.30	50.67	0.00
84.37	45.64	0.00
84.44	40.62	0.00
84.51	35.59	0.00
84.58	30.57	0.00
84.65	25.55	0.00
84.71	20.53	0.00
84.78	15.51	0.00
84.85	10.49	0.00
84.92	5.47	0.00
84.99	0.45	0.00
85.06	355.43	0.00
85.13	350.41	0.00
85.20	345.39	0.00
85.27	340.38	0.00
85.34	335.36	0.00
85.41	330.34	0.00
85.48	325.33	0.00
85.55	320.31	0.00
85.62	315.30	0.00
85.69	310.29	0.00
85.76	305.27	0.00
85.83	300.26	0.00
85.90	295.25	0.00
85.97	290.23	0.00
86.04	285.22	0.00
86.11	280.21	0.00
86.18	275.20	0.00
86.25	270.19	0.00
86.32	265.18	0.00
86.39	260.17	0.00
86.46	255.16	0.00
86.53	250.15	0.00
86.60	245.14	0.00
86.66	240.13	0.00
86.73	235.12	0.00
86.80	230.12	0.00
86.87	225.11	0.00
86.94	220.10	0.00
87.01	215.09	0.00
87.08	210.09	0.00
87.15	205.08	0.00
87.22	200.08	0.00
87.29	195.07	0.00
87.36	190.06	0.00
87.43	185.06	0.00
87.50	180.05	0.00
87.57	175.05	0.00
87.64	170.05	0.00
87.71	165.04	0.00
87.78	160.04	0.00
87.85	155.03	0.00
87.92	150.03	0.00
87.99	145.03	0.00
88.06	140.03	0.00
88.12	135.02	0.00
88.19	130.02	0.00
88.26	125.02	0.00
88.33	120.02	0.00
88.40	115.01	0.00
88.47	110.01	0.00
88.54	105.01	0.00
88.61	100.01	0.00
88.68	95.01	0.00
88.75	90.01	0.00
88.82	85.01	0.00
88.89	80.00	0.00
88.96	75.00	0.00
89.03	70.00	0.00
89.10	65.00	0.00
89.17	60.00	0.00
89.24	55.00	0.00
89.31	50.00	0.00
89.37	45.00	0.00
89.44	40.00	0.00
89.51	35.00	0.00
89.58	30.00	0.00
89.65	25.00	0.00
89.72	20.00	0.00
89.79	15.00	0.00
89.86	10.00	0.00
89.93	5.00	0.00
90.00	0.00	0.00
